Primary,2023/24,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
CRACOE	5.872	5.872	5.872	6.173	6.483	6.837	7.437	8.065	8.818	9.641	10.624	11.823	12.909	14.003	14.95	15.876	16.609	17.075	17.512	17.88	18.211	18.479	18.727	18.922	19.079	19.293	19.452	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CROOKESMOOR ROAD	16.122	16.122	16.122	16.725	17.372	18.116	19.145	20.597	22.169	23.806	25.265	26.382	28.138	29.774	31.602	33.45	35.451	36.575	37.722	39.022	40.198	41.278	42.234	43.023	43.795	44.822	44.871	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CROSSHILLS	12.204	12.204	12.204	12.547	12.907	13.305	13.92	14.714	15.512	16.335	17.187	18.059	19.122	20.121	21.212	22.291	23.314	23.82	24.325	24.907	25.394	25.788	26.109	26.361	26.61	26.995	27.064	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CROWLE	5.435	5.435	5.435	5.64	5.836	6.011	6.26	6.619	6.988	7.362	7.903	8.676	9.372	10.066	10.622	11.175	11.501	11.574	11.641	11.74	11.826	11.878	11.897	11.91	11.927	12.023	12.074	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CROWN STREET	4.565	4.805	4.805	4.783	4.788	4.806	4.848	4.891	4.926	4.968	5.009	5.041	5.096	5.15	5.215	5.278	5.346	5.386	5.422	5.458	5.488	5.515	5.537	5.554	5.567	5.59	5.584	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DALTON	14.343	14.343	14.343	14.615	14.889	15.224	15.748	16.601	17.579	18.611	19.609	20.539	21.764	22.909	24.122	25.352	26.669	27.376	28.091	28.874	29.565	30.174	30.691	31.09	31.458	31.979	31.986	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DARNALL	13.618	13.618	13.618	13.873	14.164	14.509	15.067	15.79	16.501	17.254	17.982	18.63	19.509	20.391	21.363	22.34	23.39	23.998	24.603	25.253	25.81	26.302	26.728	27.072	27.39	27.852	27.894	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DEARNE ROAD	10.72	11.345	11.345	11.44	11.536	11.654	11.877	12.13	12.358	12.633	12.895	13.119	13.416	13.726	14.045	14.361	14.695	14.898	15.104	15.328	15.515	15.681	15.828	15.952	16.073	16.244	16.272	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DEIGHTON	17.54	19.95	19.95	19.947	19.994	20.082	20.263	20.609	21.001	21.422	21.824	22.178	22.638	23.091	23.573	24.055	24.572	24.849	25.127	25.42	25.668	25.882	26.055	26.183	26.294	26.477	26.422	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DENBY DALE ROAD	9.486	9.882	9.882	9.956	10.07	10.214	10.416	10.641	10.858	11.103	11.346	11.57	11.825	12.083	12.348	12.603	12.858	13.042	13.214	13.382	13.529	13.662	13.784	13.889	13.987	14.107	14.156	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DENBY GRANGE	3.095	3.095	3.095	3.182	3.268	3.355	3.486	3.68	3.886	4.098	4.344	4.628	4.928	5.23	5.542	5.856	6.09	6.192	6.297	6.415	6.517	6.6	6.661	6.711	6.758	6.846	6.857	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DENHOLME	4	4	4	4.126	4.267	4.392	4.601	4.868	5.107	5.346	5.639	5.98	6.329	6.706	7.097	7.489	7.754	7.845	7.937	8.046	8.125	8.159	8.168	8.173	8.179	8.251	8.255	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DINNINGTON	17.26	17.778	17.778	18.174	18.578	19.029	19.688	20.612	21.599	22.644	23.683	24.68	25.873	27.026	28.217	29.399	30.529	31.144	31.769	32.452	33.052	33.578	34.026	34.388	34.735	35.228	35.291	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DOUGHTY ROAD	20.05	20.479	20.479	20.535	20.625	20.765	21.06	21.652	22.341	23.076	23.771	24.367	25.175	25.995	26.886	27.8	28.805	29.379	29.962	30.57	31.1	31.568	31.965	32.276	32.554	32.974	32.914	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DOWKER STREET	9.218	9.218	9.218	9.28	9.391	9.519	9.724	10.053	10.39	10.76	11.114	11.416	11.825	12.245	12.699	13.162	13.661	13.949	14.242	14.548	14.812	15.044	15.242	15.398	15.54	15.755	15.737	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DRAX PRIMARY	3.98	4.94	4.94	5.019	5.096	5.18	5.294	5.445	5.611	5.767	5.957	6.211	6.469	6.683	6.848	7.004	7.117	7.142	7.164	7.209	7.247	7.275	7.294	7.301	7.318	7.348	7.371	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DRIFFIELD	18.247	18.415	18.415	18.74	19.066	19.447	20.011	20.658	21.312	21.969	22.693	23.553	24.544	25.356	26.064	26.738	27.324	27.517	27.689	27.949	28.161	28.325	28.448	28.511	28.652	28.846	28.967	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DRONFIELD	11.245	12.12	12.12	12.341	12.55	12.786	13.136	13.782	14.551	15.326	16.078	16.787	17.672	18.517	19.417	20.334	21.316	21.869	22.438	23.047	23.592	24.077	24.495	24.83	25.141	25.564	25.607	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DUDLEY HILL	14.322	15.979	15.979	16.044	16.176	16.368	16.681	17.141	17.639	18.161	18.667	19.113	19.659	20.193	20.755	21.299	21.861	22.188	22.499	22.818	23.081	23.305	23.488	23.624	23.743	23.93	23.893	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DUNKESWICK	5.745	5.745	5.745	5.9	6.057	6.239	6.543	6.895	7.305	7.746	8.333	9.133	9.86	10.571	11.151	11.722	12.091	12.277	12.455	12.63	12.788	12.915	13.023	13.106	13.178	13.304	13.376	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
DURKAR LOW LANE	15.983	17.093	17.093	17.507	17.921	18.385	19.11	20.131	21.197	22.305	23.4	24.44	25.756	27.038	28.411	29.792	31.178	31.931	32.697	33.545	34.281	34.924	35.473	35.917	36.341	36.957	37.028	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
EASINGTON	5.476	5.926	5.926	5.946	5.965	5.983	6.019	6.078	6.143	6.21	6.3	6.423	6.537	6.653	6.76	6.869	6.933	6.957	6.981	7.011	7.037	7.053	7.065	7.076	7.087	7.11	7.128	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
EASTFIELD ROAD	4.962	6.462	6.462	6.787	7.182	7.655	8.27	9.024	9.824	10.639	11.476	12.297	13.116	13.903	14.653	15.341	15.943	16.326	16.672	16.996	17.255	17.463	17.627	17.75	17.861	18.021	18.045	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ECCLESFIELD	11.921	11.921	11.921	12.128	12.339	12.588	12.994	13.665	14.409	15.164	15.891	16.551	17.389	18.219	19.121	20.032	21.014	21.573	22.142	22.747	23.272	23.73	24.12	24.432	24.718	25.135	25.141	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
EDLINGTON	14.366	14.691	14.691	15.017	15.343	15.714	16.297	17.104	17.934	18.802	19.669	20.491	21.484	22.473	23.518	24.558	25.573	26.141	26.713	27.333	27.863	28.325	28.716	29.036	29.338	29.785	29.831	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
EGGBOROUGH	6.765	6.765	6.765	6.91	7.075	7.262	7.512	7.815	8.128	8.447	8.831	9.296	9.726	10.143	10.529	10.893	11.133	11.244	11.342	11.442	11.525	11.588	11.631	11.665	11.7	11.765	11.81	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELGAR ROAD	15.279	15.704	15.704	15.952	16.203	16.498	16.994	17.766	18.586	19.474	20.326	21.089	22.105	23.123	24.213	25.324	26.531	27.215	27.916	28.67	29.328	29.911	30.412	30.819	31.22	31.789	31.839	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELLAND 33/11KV	13.97	14.12	14.12	14.073	14.085	14.124	14.218	14.338	14.44	14.572	14.713	14.867	15.082	15.265	15.447	15.626	15.811	15.879	15.937	16.017	16.076	16.121	16.151	16.157	16.158	16.181	16.154	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELLIFOOT LANE	0.5	0.5	0.5	0.514	0.528	0.548	0.579	0.607	0.643	0.683	0.727	0.774	0.818	0.863	0.906	0.947	0.987	1.022	1.057	1.087	1.115	1.143	1.173	1.199	1.222	1.244	1.265	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELLIN STREET 1/3	17.503	17.503	17.503	17.48	17.494	17.56	17.731	17.864	17.937	18.042	18.149	18.234	18.469	18.685	18.973	19.268	19.594	19.763	19.915	20.099	20.253	20.392	20.512	20.601	20.681	20.808	20.817	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELLIN STREET 2	6.937	6.937	6.937	6.914	6.899	6.905	6.948	7.014	7.082	7.165	7.242	7.302	7.422	7.534	7.668	7.807	7.962	8.042	8.118	8.205	8.28	8.347	8.403	8.443	8.479	8.537	8.524	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELMHIRST LANE 1	1.638	1.638	1.638	1.701	1.765	1.834	1.926	2.029	2.131	2.237	2.346	2.463	2.612	2.734	2.852	2.967	3.067	3.098	3.13	3.178	3.219	3.254	3.28	3.297	3.316	3.345	3.351	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELMHIRST LANE 2	6.73	6.73	6.73	6.957	7.182	7.434	7.813	8.307	8.844	9.409	10.004	10.628	11.303	11.961	12.604	13.237	13.805	14.119	14.425	14.745	15.023	15.261	15.463	15.626	15.779	15.999	16.065	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ELSECAR	9.232	9.382	9.382	9.649	9.891	10.162	10.6	11.191	11.792	12.444	13.058	13.597	14.325	15.035	15.776	16.522	17.324	17.769	18.227	18.738	19.181	19.57	19.909	20.186	20.453	20.831	20.869	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ENDIKE LANE	13.109	13.109	13.109	13.242	13.384	13.566	13.902	14.423	14.968	15.59	16.204	16.775	17.524	18.285	19.102	19.936	20.84	21.36	21.884	22.439	22.92	23.344	23.706	23.999	24.277	24.683	24.713	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
EPWORTH	5.08	5.08	5.08	5.342	5.604	5.871	6.244	6.729	7.23	7.735	8.365	9.157	9.895	10.624	11.3	11.956	12.362	12.492	12.599	12.73	12.834	12.901	12.929	12.946	12.967	13.059	13.104	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FARNLEY CRESCENT	12.047	12.047	12.047	12.177	12.351	12.576	12.955	13.456	13.935	14.482	15.01	15.473	16.158	16.842	17.572	18.317	19.132	19.578	20.021	20.537	20.982	21.378	21.717	21.989	22.239	22.608	22.626	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FENTON LANE	9.691	9.691	9.691	9.79	9.886	9.993	10.145	10.318	10.493	10.665	10.855	11.08	11.339	11.552	11.779	11.999	12.176	12.254	12.33	12.433	12.527	12.612	12.686	12.745	12.811	12.887	12.957	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FERRYBRIDGE A 11KV	19.468	19.718	19.718	20.084	20.483	20.943	21.596	22.302	22.975	23.642	24.319	25.041	25.983	26.733	27.528	28.293	29.032	29.357	29.659	30.062	30.405	30.7	30.95	31.125	31.311	31.546	31.677	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FIR TREE LANE	14.75	15.7	15.7	15.805	15.91	16.08	16.367	16.712	17.076	17.461	17.868	18.341	19.011	19.506	19.999	20.483	20.964	21.1	21.211	21.41	21.572	21.699	21.786	21.807	21.829	21.883	21.871	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FIRST AVENUE	17.889	17.889	17.889	17.819	17.791	17.788	17.881	18.135	18.409	18.749	19.081	19.368	19.764	20.212	20.715	21.241	21.831	22.179	22.534	22.894	23.203	23.475	23.704	23.887	24.043	24.298	24.257	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FIRTH BROWN	5.746	5.746	5.746	5.886	6.03	6.174	6.353	6.584	6.825	7.063	7.355	7.725	8.082	8.424	8.754	9.082	9.291	9.371	9.444	9.534	9.616	9.679	9.724	9.762	9.801	9.87	9.916	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FISH DAM LANE	10.139	10.769	10.769	10.826	10.906	11.007	11.157	11.356	11.565	11.787	12.008	12.216	12.445	12.677	12.911	13.14	13.372	13.53	13.685	13.837	13.971	14.091	14.196	14.288	14.372	14.48	14.514	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FLIXBOROUGH	15.946	15.946	15.946	16.224	16.555	16.933	17.392	17.931	18.5	19.07	19.67	20.3	20.916	21.492	22.041	22.553	22.974	23.273	23.547	23.816	24.056	24.27	24.462	24.631	24.796	24.978	25.127	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FOLLY HALL	10.562	11.162	11.162	11.163	11.191	11.237	11.35	11.555	11.778	12.032	12.284	12.51	12.824	13.143	13.492	13.85	14.228	14.43	14.632	14.847	15.035	15.197	15.332	15.437	15.53	15.68	15.66	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FOUR LANE ENDS	12.39	12.39	12.39	12.335	12.327	12.337	12.404	12.598	12.815	13.059	13.288	13.467	13.736	14.035	14.376	14.734	15.138	15.373	15.613	15.86	16.074	16.263	16.422	16.548	16.656	16.83	16.785	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FOXHILLS	15.203	15.203	15.203	15.409	15.658	15.953	16.307	16.698	17.113	17.535	17.962	18.381	18.786	19.169	19.534	19.868	20.172	20.431	20.67	20.892	21.095	21.282	21.459	21.622	21.78	21.936	22.081	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FULLERTON ROAD	10.886	10.886	10.886	10.934	11	11.084	11.214	11.45	11.717	12.004	12.284	12.539	12.845	13.163	13.505	13.852	14.225	14.462	14.701	14.944	15.16	15.356	15.525	15.669	15.8	15.977	16.002	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
FURNESS AVENUE	11.036	11.036	11.036	11.229	11.45	11.716	12.141	12.791	13.5	14.266	15.001	15.671	16.555	17.405	18.28	19.165	20.117	20.637	21.162	21.757	22.276	22.734	23.125	23.435	23.724	24.138	24.162	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GAISBY LANE	13.041	13.041	13.041	13.069	13.196	13.382	13.663	13.902	14.077	14.281	14.529	14.848	15.304	15.657	16.037	16.409	16.789	16.941	17.054	17.203	17.318	17.408	17.469	17.482	17.484	17.506	17.523	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GIBRALTAR ROAD	16.59	16.59	16.59	16.858	17.203	17.605	18.23	19.195	20.249	21.398	22.531	23.58	24.879	26.172	27.507	28.852	30.239	31.03	31.815	32.651	33.375	33.994	34.516	34.928	35.301	35.853	35.861	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GIBSON LANE	16.992	20.754	20.754	21.111	21.496	21.95	22.645	23.479	24.295	25.163	25.997	26.74	27.677	28.588	29.503	30.39	31.295	31.807	32.32	32.884	33.356	33.769	34.125	34.415	34.741	35.19	35.281	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GILDERSOME	12.045	12.045	12.045	12.128	12.25	12.412	12.699	13.11	13.535	13.987	14.419	14.787	15.26	15.748	16.255	16.757	17.293	17.6	17.908	18.245	18.529	18.775	18.984	19.151	19.301	19.532	19.517	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GLEADLESS VALLEY	8.821	8.821	8.821	8.983	9.15	9.349	9.652	10.196	10.823	11.473	12.092	12.647	13.404	14.126	14.914	15.722	16.599	17.077	17.565	18.1	18.578	19.002	19.365	19.652	19.919	20.299	20.3	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GOOLE	14.441	14.441	14.441	14.798	15.194	15.661	16.332	17.287	18.323	19.406	20.49	21.531	22.726	23.891	25.052	26.19	27.314	27.968	28.612	29.283	29.858	30.354	30.772	31.106	31.441	31.912	31.973	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GRAINTHORPE	4.158	4.158	4.158	4.384	4.618	4.89	5.326	5.79	6.351	6.964	7.734	8.73	9.635	10.53	11.233	11.925	12.481	12.885	13.278	13.635	13.982	14.313	14.639	14.926	15.187	15.487	15.743	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GREAT COATES	13.973	13.973	13.973	14.082	14.187	14.324	14.563	14.911	15.297	15.66	16.059	16.541	17.124	17.586	18.037	18.48	18.838	18.907	18.968	19.089	19.184	19.247	19.278	19.265	19.26	19.296	19.269	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GREENHILL	5.944	5.944	5.944	6.066	6.185	6.318	6.519	6.925	7.414	7.914	8.391	8.823	9.382	9.926	10.517	11.123	11.78	12.147	12.528	12.935	13.3	13.625	13.902	14.124	14.328	14.616	14.615	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GREYFRIARS RD	7.742	8.018	8.018	8.025	8.044	8.074	8.135	8.239	8.35	8.475	8.599	8.708	8.848	8.997	9.16	9.328	9.508	9.623	9.74	9.859	9.965	10.061	10.146	10.218	10.285	10.375	10.389	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GREYFRIARS ROAD 3/4	7.303	7.303	7.303	7.316	7.342	7.376	7.443	7.548	7.66	7.785	7.911	8.03	8.18	8.334	8.502	8.672	8.851	8.96	9.07	9.185	9.286	9.378	9.458	9.525	9.585	9.669	9.684	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GRIMETHORPE	8.8	8.8	8.8	9.037	9.279	9.521	9.886	10.38	10.87	11.385	11.916	12.433	13.029	13.627	14.241	14.851	15.372	15.639	15.908	16.208	16.464	16.68	16.855	16.997	17.135	17.357	17.385	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GROVE STREET	8.982	8.982	8.982	8.923	8.885	8.861	8.87	8.896	8.92	8.962	9.004	9.038	9.104	9.173	9.251	9.333	9.42	9.459	9.495	9.536	9.569	9.594	9.613	9.623	9.629	9.651	9.626	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
GUARDIAN GLASS	5.934	9.534	9.534	9.547	9.562	9.576	9.607	9.662	9.722	9.785	9.883	10.028	10.154	10.285	10.39	10.496	10.56	10.589	10.618	10.65	10.678	10.698	10.712	10.726	10.742	10.77	10.792	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HACKENTHORPE	11.17	11.92	11.92	12.081	12.245	12.434	12.742	13.324	13.991	14.665	15.297	15.856	16.607	17.337	18.134	18.949	19.838	20.322	20.824	21.372	21.858	22.289	22.657	22.952	23.225	23.618	23.618	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HALIFAX 33/11KV	18.152	18.152	18.152	18.121	18.185	18.288	18.498	18.799	19.088	19.459	19.812	20.109	20.558	21.015	21.492	21.984	22.525	22.831	23.131	23.467	23.759	24.021	24.246	24.425	24.583	24.819	24.806	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HALLAM STREET	9.72	11.095	11.095	11.18	11.278	11.402	11.638	11.959	12.278	12.614	12.929	13.196	13.586	13.975	14.382	14.793	15.241	15.475	15.715	16.009	16.258	16.477	16.665	16.815	16.958	17.172	17.172	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HARDEN	3.47	3.47	3.47	3.591	3.725	3.859	4.083	4.34	4.596	4.875	5.227	5.668	6.082	6.524	6.971	7.418	7.697	7.812	7.921	8.03	8.113	8.159	8.184	8.201	8.214	8.282	8.3	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HARPSWELL	6.759	6.759	6.759	6.962	7.167	7.405	7.784	8.189	8.672	9.194	9.796	10.505	11.188	11.862	12.472	13.077	13.599	13.97	14.331	14.663	14.979	15.274	15.564	15.819	16.052	16.313	16.533	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HARWORTH	13.274	16.274	16.274	16.582	16.898	17.183	17.659	18.209	18.678	19.182	19.857	20.717	21.521	22.384	23.231	24.07	24.438	24.506	24.564	24.665	24.735	24.773	24.767	24.759	24.762	24.89	24.925	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HAWORTH 1	6.12	6.12	6.12	6.193	6.272	6.366	6.518	6.735	6.98	7.2	7.424	7.67	7.973	8.215	8.46	8.699	8.922	8.991	9.058	9.155	9.231	9.279	9.308	9.315	9.328	9.362	9.357	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HAWORTH 2	2.339	2.339	2.339	2.402	2.471	2.546	2.664	2.837	3.019	3.208	3.395	3.572	3.796	4.021	4.257	4.496	4.736	4.858	4.985	5.125	5.243	5.338	5.415	5.477	5.536	5.634	5.629	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HAXEY	6.26	6.26	6.26	6.547	6.828	7.122	7.576	8.112	8.715	9.356	10.151	11.155	12.093	13.049	13.961	14.877	15.525	15.878	16.214	16.54	16.85	17.128	17.383	17.608	17.818	18.101	18.332	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HAYTON	15.053	15.765	15.765	16.114	16.497	16.869	17.488	18.137	18.648	19.231	20.047	21.126	22.105	23.193	24.124	25.035	25.59	25.762	25.911	26.091	26.216	26.292	26.324	26.361	26.441	26.682	26.784	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HAZLEHEAD	4.391	4.991	4.991	5.009	5.039	5.082	5.147	5.227	5.313	5.402	5.493	5.586	5.679	5.766	5.847	5.921	5.985	6.023	6.056	6.088	6.112	6.13	6.144	6.153	6.161	6.172	6.174	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HEBDEN BRIDGE	3.132	3.132	3.132	3.246	3.348	3.435	3.577	3.821	4.084	4.355	4.68	5.072	5.468	5.87	6.254	6.64	6.952	7.069	7.186	7.32	7.418	7.448	7.447	7.438	7.429	7.479	7.469	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HEDLEY CHASE	6.66	8.81	8.81	8.786	8.804	8.839	8.911	8.976	9.01	9.072	9.134	9.183	9.278	9.382	9.494	9.608	9.736	9.808	9.874	9.956	10.025	10.088	10.141	10.184	10.22	10.279	10.274	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HEDON ROAD	12.552	12.552	12.552	12.404	12.274	12.162	12.073	11.997	11.928	11.866	11.808	11.757	11.708	11.661	11.616	11.57	11.524	11.471	11.419	11.368	11.314	11.261	11.206	11.15	11.096	11.041	10.984	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HEMSWORTH	7.622	7.622	7.622	8.138	8.659	9.102	9.785	10.572	11.239	11.938	12.805	13.803	14.783	15.831	16.895	17.94	18.455	18.598	18.732	18.927	19.068	19.139	19.15	19.153	19.167	19.338	19.393	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HESSLE ROAD 1	3.52	4.12	4.12	4.18	4.258	4.346	4.49	4.655	4.794	4.959	5.113	5.235	5.404	5.59	5.785	5.979	6.189	6.317	6.447	6.584	6.7	6.801	6.89	6.965	7.045	7.159	7.171	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HESSLE ROAD 2	5.644	5.644	5.644	5.686	5.748	5.828	5.946	6.089	6.234	6.389	6.545	6.695	6.87	7.027	7.182	7.328	7.473	7.555	7.63	7.709	7.775	7.83	7.877	7.911	7.945	7.991	8.002	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HIBALDSTOW	10.06	10.278	10.278	10.709	11.118	11.513	12.078	12.874	13.71	14.548	15.689	17.254	18.689	20.105	21.376	22.634	23.332	23.507	23.663	23.881	24.062	24.173	24.211	24.23	24.259	24.442	24.526	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HICKLETON	6.494	6.903	6.903	7.065	7.225	7.403	7.687	8.032	8.362	8.722	9.065	9.366	9.763	10.161	10.573	10.982	11.42	11.674	11.933	12.218	12.461	12.675	12.865	13.023	13.175	13.389	13.424	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HILLCREST	14.041	14.041	14.041	14.125	14.233	14.407	14.715	15.219	15.773	16.408	17.017	17.56	18.368	19.135	19.969	20.824	21.761	22.265	22.762	23.322	23.816	24.255	24.628	24.914	25.174	25.555	25.54	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HOLBECK	14.565	16.984	16.984	16.97	17.055	17.182	17.394	17.618	17.779	17.992	18.205	18.377	18.666	18.973	19.3	19.634	20.002	20.214	20.412	20.66	20.874	21.067	21.236	21.372	21.492	21.673	21.673	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HOLDERNESS	13.258	13.41	13.41	13.669	13.916	14.191	14.647	15.459	16.366	17.334	18.377	19.493	20.764	22.046	23.335	24.65	25.903	26.561	27.237	27.966	28.607	29.157	29.61	29.977	30.316	30.852	30.877	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HOLME UPON SPALDING MOOR	6.652	6.941	6.941	7.051	7.164	7.275	7.452	7.694	7.931	8.183	8.566	9.125	9.609	10.12	10.546	10.969	11.207	11.272	11.331	11.403	11.459	11.493	11.503	11.512	11.53	11.611	11.649	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HONLEY	11.493	11.493	11.493	11.528	11.579	11.66	11.823	12.076	12.359	12.649	12.933	13.21	13.563	13.872	14.187	14.496	14.816	14.966	15.109	15.274	15.41	15.522	15.611	15.666	15.717	15.801	15.785	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
HOPE	4.893	4.893	4.893	4.915	4.933	4.954	5.008	5.1	5.211	5.315	5.439	5.594	5.757	5.894	6.015	6.13	6.204	6.208	6.211	6.227	6.235	6.228	6.211	6.186	6.166	6.156	6.141	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
