Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
MALLEABLE,397,654,1050,1528,2049,2605,3268,3908,4529,5126,5693,6222,6725,7189,7611,7986,8320,8597,8830,9028,9195,9333,9434,9517,9587,9648,9648,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MALTON,749,1213,1914,2741,3645,4610,5761,6870,7948,8984,9967,10884,11756,12559,13291,13942,14522,15001,15406,15749,16038,16278,16452,16597,16719,16824,16824,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MEADOWFIELD,269,419,638,884,1153,1441,1784,2115,2437,2745,3038,3311,3570,3809,4027,4221,4394,4536,4657,4759,4845,4916,4968,5012,5048,5080,5080,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MELROSEGATE 33/11KV,333,576,967,1462,1999,2572,3255,3913,4553,5169,5753,6299,6819,7297,7732,8119,8464,8749,8990,9194,9366,9509,9612,9698,9770,9832,9832,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MILLBANK LANE,854,1330,2022,2792,3639,4544,5624,6664,7675,8645,9567,10423,11239,11990,12676,13284,13827,14276,14655,14976,15247,15471,15634,15772,15886,15985,15985,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MONKSEATON,1238,1897,2831,3842,4955,6145,7567,8934,10263,11538,12750,13874,14945,15933,16833,17633,18346,18935,19434,19856,20212,20506,20720,20902,21052,21182,21182,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MOOR MONKTON PUMPS,70,112,174,245,323,406,505,601,693,783,867,946,1021,1090,1153,1209,1259,1300,1335,1365,1390,1410,1425,1438,1448,1458,1458,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MORPETH,923,1415,2112,2865,3696,4583,5643,6663,7654,8605,9509,10347,11146,11882,12554,13150,13683,14122,14494,14808,15074,15293,15453,15589,15700,15798,15798,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MOUNT ROAD,532,901,1483,2203,2987,3824,4822,5783,6718,7616,8470,9266,10024,10722,11358,11922,12426,12842,13194,13491,13743,13951,14102,14227,14333,14424,14424,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWBURN HAUGH,244,387,599,841,1107,1391,1730,2057,2374,2678,2968,3237,3493,3729,3944,4136,4306,4447,4566,4667,4752,4822,4874,4916,4952,4983,4983,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWBY,583,951,1511,2178,2907,3684,4611,5505,6373,7207,8000,8738,9441,10089,10678,11202,11670,12056,12382,12659,12892,13085,13225,13342,13440,13525,13525,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWCASTLE AIRPORT,733,1071,1514,1936,2407,2911,3515,4096,4658,5198,5711,6184,6635,7051,7432,7769,8071,8319,8530,8708,8858,8983,9073,9152,9215,9271,9271,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWTON AYCLIFFE SOUTH,216,336,509,702,914,1140,1410,1670,1923,2166,2397,2611,2815,3003,3174,3326,3462,3574,3669,3750,3817,3873,3914,3949,3977,4002,4002,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTH STREET,311,544,920,1398,1918,2471,3132,3768,4387,4982,5548,6076,6578,7041,7462,7836,8170,8445,8678,8875,9042,9180,9280,9362,9432,9493,9493,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTH TEES T1 T2,73,121,194,283,379,482,605,724,839,949,1054,1152,1246,1332,1410,1479,1541,1593,1636,1672,1703,1729,1748,1763,1776,1787,1787,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTH TEES T3 T4,211,374,640,981,1352,1747,2218,2673,3114,3539,3942,4319,4678,5008,5309,5576,5814,6010,6177,6318,6436,6535,6606,6665,6715,6758,6758,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTHALLERTON,568,918,1446,2067,2746,3471,4336,5169,5979,6757,7496,8184,8839,9443,9993,10481,10917,11277,11581,11839,12056,12236,12367,12476,12568,12647,12647,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTON 132/11KV,1523,2507,4023,5846,7838,9961,12495,14936,17309,19588,21754,23774,25695,27465,29077,30509,31788,32842,33734,34489,35127,35654,36038,36357,36625,36856,36856,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
OATLANDS,611,917,1337,1771,2251,2764,3378,3968,4540,5090,5613,6096,6557,6982,7370,7714,8021,8275,8490,8672,8825,8952,9044,9123,9188,9244,9244,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
OFFERTON 33/11KV,779,1236,1914,2692,3545,4456,5543,6590,7607,8584,9512,10375,11198,11955,12646,13259,13806,14258,14640,14963,15236,15462,15626,15764,15879,15978,15978,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PALLION TRADING,412,711,1191,1796,2453,3154,3990,4796,5579,6332,7048,7716,8352,8937,9470,9943,10366,10714,11009,11258,11469,11644,11770,11875,11964,12040,12040,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PETERLEE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PETERLEE WEST,269,455,749,1111,1507,1928,2431,2915,3386,3838,4268,4670,5051,5403,5723,6007,6261,6471,6648,6798,6924,7029,7105,7168,7222,7267,7267,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PILGRIM,22,46,89,149,214,282,364,443,520,594,664,729,792,849,902,948,990,1024,1053,1077,1098,1115,1128,1138,1146,1154,1154,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
POTTER HOUSE T1 T3,950,1502,2318,3249,4271,5362,6664,7917,9136,10306,11417,12451,13436,14343,15169,15904,16559,17100,17557,17945,18271,18542,18739,18904,19041,19160,19160,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
POTTER HOUSE T4 T5,143,221,334,459,597,743,919,1087,1251,1409,1558,1697,1829,1951,2062,2161,2249,2322,2383,2435,2479,2515,2542,2564,2583,2599,2599,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PRISSICK,1126,1710,2526,3391,4348,5369,6590,7765,8906,10001,11041,12005,12924,13771,14544,15230,15843,16348,16776,17138,17443,17696,17880,18037,18166,18277,18277,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RAVENSCAR,52,85,134,192,255,323,404,481,557,629,698,762,824,880,931,977,1017,1051,1079,1103,1124,1140,1153,1163,1171,1179,1179,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RAWCLIFFE LANE,778,1197,1794,2444,3160,3926,4840,5720,6574,7395,8174,8898,9587,10222,10802,11316,11775,12154,12475,12746,12975,13165,13303,13419,13516,13600,13600,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
REDCAR,1260,2110,3440,5070,6847,8741,11002,13180,15297,17332,19265,21068,22785,24364,25804,27082,28224,29165,29961,30635,31205,31675,32018,32302,32541,32747,32747,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RESERVOIR,945,1543,2455,3543,4731,5998,7511,8967,10384,11744,13037,14241,15388,16444,17405,18260,19023,19652,20184,20635,21015,21330,21559,21750,21910,22048,22048,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RICHMOND T1,366,613,1000,1474,1991,2542,3199,3833,4448,5040,5602,6127,6626,7086,7504,7876,8208,8482,8714,8910,9075,9212,9312,9394,9464,9524,9524,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RICHMOND T2,96,162,264,391,528,675,850,1019,1183,1341,1490,1630,1763,1885,1997,2096,2184,2257,2319,2371,2415,2452,2478,2500,2519,2535,2535,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RIPON,585,913,1389,1922,2508,3133,3879,4598,5296,5967,6604,7196,7760,8279,8753,9173,9549,9859,10121,10343,10530,10685,10798,10892,10971,11040,11040,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RISE CARR,524,840,1315,1868,2474,3121,3893,4636,5359,6053,6712,7326,7910,8449,8939,9375,9764,10085,10356,10586,10780,10940,11057,11155,11236,11307,11307,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ROMANBY,277,449,710,1018,1354,1713,2142,2555,2956,3342,3708,4049,4374,4673,4945,5187,5403,5581,5732,5860,5968,6057,6122,6176,6221,6260,6260,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RUDBY,231,357,538,736,955,1188,1466,1735,1995,2245,2483,2703,2913,3107,3284,3441,3581,3696,3794,3877,3946,4004,4046,4082,4111,4137,4137,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SCARBOROUGH 33/11KV,611,1051,1755,2638,3599,4623,5845,7022,8167,9267,10313,11289,12218,13073,13851,14543,15161,15670,16101,16465,16773,17028,17213,17366,17496,17607,17607,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SEGHILL,644,1014,1557,2174,2851,3574,4437,5268,6075,6850,7587,8272,8924,9525,10072,10559,10993,11352,11655,11911,12128,12307,12437,12547,12638,12717,12717,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SESSAY BRIDGE_SOWERBY,249,398,619,876,1156,1456,1813,2158,2492,2814,3119,3403,3674,3923,4150,4352,4532,4681,4806,4913,5003,5077,5131,5176,5214,5247,5247,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SEVERUS HILL,686,1074,1640,2275,2973,3717,4607,5463,6295,7094,7853,8559,9231,9850,10414,10916,11363,11732,12045,12309,12532,12717,12851,12964,13058,13140,13140,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SHERIFF HUTTON,611,940,1408,1917,2478,3077,3792,4481,5150,5792,6402,6968,7508,8005,8459,8861,9221,9517,9768,9981,10160,10308,10416,10508,10583,10649,10649,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SHOTTON,436,729,1189,1751,2363,3017,3796,4548,5278,5980,6646,7268,7860,8405,8901,9343,9736,10061,10335,10568,10764,10927,11045,11143,11225,11296,11296,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SIMONSIDE,388,649,1058,1558,2104,2686,3380,4049,4699,5324,5918,6472,6999,7484,7926,8319,8669,8958,9203,9410,9585,9729,9835,9922,9995,10059,10059,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SKELDERGATE,214,361,592,879,1190,1523,1919,2301,2673,3030,3369,3686,3987,4264,4517,4741,4941,5106,5246,5364,5464,5547,5607,5657,5699,5735,5735,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SKERNESIDE,709,1100,1664,2286,2971,3703,4577,5418,6234,7019,7764,8456,9116,9723,10277,10769,11209,11571,11878,12137,12356,12537,12669,12781,12873,12953,12953,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SPADEADAM 20KV,237,376,582,818,1077,1354,1684,2002,2310,2607,2889,3151,3401,3631,3840,4026,4192,4330,4446,4544,4627,4695,4745,4787,4822,4852,4852,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SPENCERBECK,613,1061,1782,2693,3683,4738,5997,7210,8390,9523,10601,11607,12564,13445,14247,14960,15597,16121,16565,16941,17258,17521,17712,17869,18003,18117,18117,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SPENNYMOOR 66/20KV,626,1019,1617,2327,3103,3930,4918,5869,6794,7682,8526,9313,10061,10750,11378,11936,12434,12845,13193,13487,13735,13941,14090,14215,14319,14410,14410,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STARBECK,1232,1893,2830,3848,4970,6168,7600,8977,10315,11600,12820,13952,15031,16026,16932,17738,18457,19050,19552,19977,20335,20632,20848,21031,21182,21313,21313,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STOKESLEY,301,478,739,1039,1368,1718,2137,2540,2932,3308,3666,3998,4315,4607,4872,5109,5319,5493,5640,5765,5870,5957,6020,6074,6118,6156,6156,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STONEY CUT,588,973,1568,2287,3073,3910,4910,5873,6809,7708,8563,9359,10118,10816,11452,12017,12521,12937,13289,13587,13839,14047,14198,14324,14430,14521,14521,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SUNDERLAND T1 T2,285,505,866,1329,1832,2368,3008,3624,4223,4799,5347,5858,6345,6793,7201,7563,7886,8153,8379,8570,8731,8864,8961,9041,9109,9167,9167,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TANFIELD,544,904,1465,2146,2890,3683,4629,5540,6427,7278,8087,8841,9559,10220,10823,11358,11835,12229,12562,12844,13083,13280,13423,13542,13642,13728,13728,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TEAM VALLEY,128,205,321,455,602,759,946,1127,1302,1471,1631,1780,1922,2052,2171,2277,2372,2450,2515,2571,2618,2657,2686,2709,2729,2746,2746,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TEES INDUSTRIAL T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TEMPLE PARK,837,1339,2089,2961,3916,4934,6150,7321,8460,9553,10591,11558,12478,13326,14099,14785,15398,15903,16331,16693,16998,17251,17435,17589,17717,17829,17829,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
THIRSK,478,764,1191,1686,2229,2808,3499,4165,4812,5433,6024,6573,7096,7578,8017,8407,8755,9043,9286,9491,9665,9809,9913,10001,10074,10137,10137,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
THORNTON DALE,384,633,1016,1479,1983,2521,3164,3783,4384,4962,5511,6023,6510,6959,7368,7731,8055,8322,8548,8740,8901,9035,9132,9213,9281,9340,9340,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TORONTO 66/20KV,671,1091,1730,2487,3315,4198,5252,6268,7255,8203,9104,9943,10742,11477,12148,12743,13274,13713,14084,14398,14663,14882,15042,15175,15286,15382,15382,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TUNSTALL,920,1482,2328,3319,4403,5560,6941,8271,9564,10806,11986,13084,14130,15094,15971,16751,17447,18021,18507,18918,19265,19553,19762,19936,20082,20208,20208,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TYNEMOUTH CENTRAL,768,1234,1932,2747,3640,4592,5728,6823,7886,8908,9879,10783,11643,12436,13158,13799,14372,14844,15244,15582,15868,16104,16276,16420,16540,16644,16644,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
UNIVERSITY,86,152,259,396,544,703,891,1073,1250,1421,1582,1733,1877,2009,2130,2237,2332,2411,2478,2534,2582,2621,2650,2673,2693,2710,2710,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
URLAY NOOK,1077,1617,2355,3117,3960,4861,5939,6975,7981,8947,9864,10713,11522,12269,12950,13554,14094,14540,14917,15236,15505,15728,15890,16029,16142,16241,16241,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
USWORTH,285,462,730,1047,1394,1764,2206,2631,3045,3442,3819,4171,4505,4814,5094,5344,5567,5750,5906,6037,6148,6240,6307,6363,6409,6450,6450,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WALKER,405,733,1277,1985,2754,3573,4549,5490,6406,7285,8121,8904,9647,10332,10955,11508,12002,12410,12754,13046,13293,13497,13645,13767,13870,13959,13959,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WANSBECK,9,15,23,34,45,58,72,86,100,113,126,137,148,158,168,176,183,189,195,199,203,206,208,210,211,213,213,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WARDLEY,316,522,840,1225,1645,2093,2627,3142,3642,4123,4579,5005,5411,5784,6124,6426,6695,6918,7106,7265,7400,7511,7592,7659,7716,7764,7764,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WARKWORTH,820,1277,1939,2675,3485,4350,5383,6377,7343,8271,9152,9970,10750,11468,12124,12705,13225,13653,14016,14323,14582,14796,14952,15083,15192,15287,15287,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WENSLEYDALE,349,591,976,1452,1972,2525,3185,3821,4440,5035,5599,6127,6628,7090,7510,7884,8218,8493,8725,8922,9089,9226,9326,9409,9479,9539,9539,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WEST HARTFORD,221,356,562,803,1067,1349,1685,2009,2324,2627,2914,3182,3436,3671,3885,4075,4244,4384,4503,4603,4687,4757,4808,4851,4886,4917,4917,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WEST SOUTHWICK,257,454,777,1191,1640,2119,2690,3241,3776,4291,4780,5237,5672,6072,6436,6760,7049,7287,7488,7659,7803,7922,8009,8080,8141,8193,8193,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WEST WYLAM,990,1518,2266,3075,3968,4920,6059,7154,8218,9240,10211,11111,11969,12760,13481,14121,14693,15165,15564,15902,16187,16423,16594,16740,16860,16964,16964,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WESTERHOPE,636,1013,1573,2218,2926,3681,4582,5450,6294,7104,7874,8590,9272,9901,10473,10982,11436,11810,12127,12395,12622,12809,12945,13060,13155,13237,13237,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WESTOE,432,757,1284,1955,2685,3462,4389,5282,6152,6987,7780,8522,9227,9876,10468,10993,11462,11848,12175,12452,12686,12879,13020,13136,13234,13319,13319,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY T1,120,203,334,497,674,862,1087,1304,1515,1717,1910,2089,2260,2418,2561,2688,2802,2896,2975,3042,3099,3145,3180,3208,3232,3252,3252,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY T2,104,177,294,439,597,765,966,1159,1347,1528,1700,1860,2013,2153,2281,2395,2496,2580,2650,2710,2761,2803,2833,2858,2880,2898,2898,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY WEST T1,147,255,429,649,889,1144,1449,1743,2028,2303,2563,2807,3039,3252,3446,3618,3772,3899,4007,4098,4175,4238,4284,4322,4355,4383,4383,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY WEST T2,175,303,508,767,1048,1348,1706,2051,2387,2709,3015,3301,3573,3824,4052,4255,4436,4585,4711,4818,4908,4983,5037,5082,5120,5152,5152,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WILLINGTON,532,903,1491,2220,3015,3861,4872,5845,6792,7702,8566,9372,10140,10847,11490,12062,12572,12993,13349,13651,13905,14116,14269,14396,14503,14595,14595,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WORMALD GREEN 132/11KV,774,1190,1779,2419,3124,3877,4777,5643,6484,7292,8059,8771,9449,10074,10644,11151,11603,11976,12291,12558,12784,12970,13106,13221,13316,13398,13398,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WYNYARD,111,162,229,292,362,438,528,615,699,780,856,927,994,1057,1114,1164,1209,1246,1278,1305,1327,1346,1359,1371,1380,1389,1389,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
YEDINGHAM,69,108,162,223,290,361,447,529,608,685,757,825,889,948,1002,1050,1093,1129,1158,1184,1205,1223,1236,1247,1256,1263,1263,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
YORK UNIVERSITY,250,412,662,964,1293,1644,2062,2466,2858,3235,3593,3926,4244,4536,4803,5039,5251,5425,5572,5697,5803,5890,5953,6006,6050,6088,6088,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ABBEY ROAD,348,611,955,1371,1823,2305,2880,3432,3969,4484,4973,5433,5873,6274,6638,6961,7249,7483,7680,7848,7989,8105,8189,8258,8316,8367,8367,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AIREDALE ROAD,341,568,844,1158,1503,1870,2309,2730,3139,3532,3904,4253,4583,4887,5165,5410,5629,5810,5962,6090,6197,6285,6349,6402,6447,6485,6485,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALDHAM,644,1116,1726,2456,3251,4098,5107,6078,7021,7926,8785,9591,10363,11066,11706,12274,12779,13191,13539,13833,14081,14285,14432,14554,14656,14744,14744,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALFRED GELDER STREET,115,203,318,459,612,774,968,1154,1336,1509,1674,1829,1978,2113,2236,2345,2442,2521,2588,2644,2692,2731,2759,2783,2802,2819,2819,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALLERTON HILL T1,350,607,936,1329,1758,2215,2759,3283,3791,4280,4743,5177,5593,5972,6318,6624,6896,7118,7306,7465,7598,7708,7788,7853,7909,7956,7956,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALLERTON HILL T2,367,594,854,1138,1451,1784,2182,2565,2936,3292,3630,3946,4241,4517,4768,4991,5190,5355,5495,5611,5708,5788,5846,5895,5935,5970,5970,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALVERTHORPE ROAD,721,1215,1825,2533,3307,4131,5115,6061,6979,7860,8696,9480,10224,10908,11531,12083,12574,12978,13319,13606,13847,14045,14188,14308,14407,14493,14493,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ARMOURIES DRIVE,123,237,400,611,838,1080,1368,1646,1916,2175,2420,2652,2877,3079,3262,3425,3570,3685,3783,3868,3939,3997,4040,4074,4103,4128,4128,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ARMTHORPE,482,807,1206,1666,2170,2706,3346,3961,4558,5131,5675,6184,6667,7112,7517,7876,8196,8459,8681,8867,9024,9153,9246,9324,9389,9445,9445,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ARUNDEL STREET,37,86,166,275,393,518,667,811,950,1084,1211,1331,1450,1554,1649,1734,1809,1868,1918,1961,1998,2028,2050,2068,2083,2096,2096,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ASKERN,361,631,982,1403,1863,2352,2936,3497,4042,4565,5061,5527,5974,6380,6750,7078,7371,7608,7809,7979,8122,8240,8325,8396,8455,8506,8506,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AUDBY LANE,998,1515,2026,2503,3039,3611,4298,4955,5592,6203,6782,7317,7796,8267,8696,9076,9415,9711,9959,10156,10322,10459,10557,10644,10713,10774,10774,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
