Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
COUNTY ROAD NORTH,814,1401,2149,3037,4005,5037,6267,7450,8599,9701,10748,11729,12666,13524,14303,14994,15610,15935,16204,16428,16612,16761,16862,16945,17015,17078,17078,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CRACOE,188,343,556,822,1111,1418,1783,2135,2477,2806,3117,3410,3693,3949,4181,4387,4571,4666,4745,4812,4867,4911,4941,4965,4986,5005,5005,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CROOKESMOOR ROAD,768,1307,1983,2777,3643,4566,5667,6725,7753,8739,9675,10553,11388,12155,12852,13470,14020,14312,14554,14754,14919,15052,15142,15217,15280,15336,15336,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CROSSHILLS,678,1179,1827,2604,3450,4351,5426,6460,7463,8427,9341,10199,11021,11770,12451,13055,13593,13876,14111,14306,14468,14597,14686,14758,14819,14874,14874,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CROWLE,235,403,617,872,1149,1444,1796,2135,2464,2779,3079,3360,3628,3873,4096,4294,4470,4564,4641,4705,4758,4800,4829,4853,4873,4891,4891,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CROWN STREET,53,98,159,236,319,408,513,615,714,809,899,983,1065,1139,1206,1265,1318,1346,1368,1388,1404,1416,1425,1432,1438,1444,1444,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DALTON,746,1318,2072,2988,3986,5047,6313,7530,8713,9848,10925,11937,12908,13791,14594,15306,15940,16272,16547,16777,16968,17120,17225,17310,17382,17446,17446,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DARNALL,555,982,1544,2229,2974,3766,4712,5621,6504,7352,8156,8912,9637,10297,10897,11428,11902,12150,12355,12527,12669,12783,12861,12925,12979,13027,13027,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DEARNE ROAD,204,352,540,765,1010,1270,1581,1880,2171,2449,2714,2962,3199,3416,3613,3787,3943,4025,4093,4150,4196,4234,4259,4280,4298,4314,4314,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DEIGHTON,452,788,1224,1748,2319,2927,3652,4349,5025,5675,6292,6871,7425,7930,8390,8797,9160,9351,9508,9641,9749,9837,9896,9945,9987,10023,10023,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DENBY DALE ROAD,155,262,396,551,721,902,1118,1326,1528,1721,1905,2077,2240,2391,2527,2648,2756,2814,2861,2901,2933,2959,2977,2991,3004,3015,3015,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DENBY GRANGE,182,302,447,612,792,984,1214,1435,1649,1854,2049,2232,2404,2563,2709,2837,2952,3013,3064,3106,3140,3168,3186,3202,3215,3227,3227,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DENHOLME,211,346,505,682,876,1084,1331,1569,1800,2022,2232,2428,2613,2785,2941,3080,3203,3270,3325,3370,3407,3437,3457,3474,3488,3501,3501,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DINNINGTON,722,1197,1771,2423,3138,3900,4810,5684,6532,7347,8119,8842,9525,10157,10732,11242,11696,11940,12141,12306,12442,12551,12626,12688,12740,12787,12787,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DOUGHTY ROAD,480,882,1438,2135,2890,3693,4651,5573,6468,7328,8143,8911,9653,10322,10930,11470,11950,12199,12405,12580,12724,12840,12919,12983,13038,13086,13086,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DOWKER STREET,442,764,1178,1673,2212,2786,3471,4129,4769,5382,5964,6511,7033,7510,7944,8329,8672,8852,9002,9127,9229,9312,9368,9414,9453,9488,9488,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DRAX PRIMARY,173,294,444,619,811,1015,1258,1492,1719,1937,2144,2338,2523,2692,2846,2983,3104,3169,3223,3267,3303,3333,3353,3369,3383,3395,3395,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DRIFFIELD,824,1382,2069,2862,3730,4654,5757,6817,7846,8833,9770,10648,11480,12248,12945,13564,14115,14409,14652,14852,15017,15150,15240,15315,15378,15435,15435,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DRONFIELD,747,1220,1778,2399,3080,3807,4675,5509,6318,7095,7832,8520,9167,9770,10318,10804,11237,11471,11664,11822,11951,12055,12126,12186,12235,12280,12280,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DUDLEY HILL,238,440,722,1076,1460,1868,2355,2824,3279,3716,4131,4521,4898,5239,5548,5822,6066,6193,6297,6386,6460,6519,6559,6591,6619,6644,6644,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DUNKESWICK,308,477,653,827,1022,1229,1477,1716,1946,2168,2378,2572,2750,2921,3077,3215,3338,3407,3465,3509,3546,3575,3595,3613,3627,3640,3640,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
DURKAR LOW LANE,1014,1680,2483,3394,4393,5457,6728,7949,9134,10272,11351,12361,13315,14198,15001,15713,16348,16688,16970,17200,17390,17543,17647,17734,17806,17871,17871,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EASINGTON,36,62,96,136,179,226,281,334,386,435,482,526,568,607,642,673,701,715,727,737,746,752,757,761,764,767,767,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EASTFIELD ROAD,282,466,687,936,1210,1501,1849,2184,2509,2820,3116,3393,3654,3896,4116,4311,4484,4578,4655,4718,4770,4812,4840,4864,4884,4902,4902,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ECCLESFIELD,552,944,1440,2026,2665,3346,4158,4939,5697,6425,7116,7763,8381,8947,9461,9917,10323,10539,10716,10864,10986,11084,11150,11205,11252,11293,11293,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EDLINGTON,595,1023,1569,2217,2923,3676,4573,5436,6275,7079,7842,8558,9242,9867,10436,10940,11389,11626,11823,11986,12121,12229,12303,12363,12414,12460,12460,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EGGBOROUGH,114,203,322,468,627,796,997,1191,1379,1560,1731,1892,2047,2188,2316,2429,2530,2583,2626,2663,2693,2718,2734,2748,2759,2769,2769,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELGAR ROAD,876,1440,2111,2864,3691,4572,5624,6634,7615,8557,9450,10285,11072,11802,12467,13056,13581,13864,14098,14288,14445,14571,14657,14730,14790,14843,14843,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELLAND 33/11KV,464,769,1136,1552,2009,2495,3076,3634,4175,4695,5188,5649,6085,6488,6856,7181,7471,7626,7755,7860,7947,8017,8064,8104,8137,8167,8167,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELLIFOOT LANE,1,2,3,5,6,7,9,11,12,14,15,17,18,19,20,21,22,23,23,23,24,24,24,24,24,24,24,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELLIN STREET 1/3,259,453,707,1012,1344,1698,2120,2526,2920,3299,3658,3995,4318,4612,4880,5117,5329,5440,5531,5608,5672,5723,5757,5786,5810,5831,5831,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELLIN STREET 2,170,273,391,520,661,812,993,1166,1334,1495,1648,1791,1924,2049,2163,2264,2354,2403,2443,2476,2503,2524,2539,2551,2562,2571,2571,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELMHIRST LANE 1,151,260,398,562,740,930,1157,1375,1587,1790,1983,2163,2336,2494,2638,2765,2878,2938,2988,3029,3063,3090,3109,3124,3137,3149,3149,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELMHIRST LANE 2,357,586,858,1162,1497,1853,2279,2689,3086,3467,3828,4166,4485,4780,5049,5288,5500,5615,5709,5787,5850,5901,5936,5965,5990,6011,6011,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ELSECAR,452,797,1252,1804,2404,3044,3806,4540,5252,5936,6585,7194,7779,8311,8795,9224,9605,9806,9971,10110,10225,10317,10380,10431,10474,10513,10513,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ENDIKE LANE,553,929,1393,1930,2516,3141,3887,4604,5300,5968,6602,7195,7759,8277,8749,9168,9540,9739,9903,10039,10151,10240,10301,10352,10395,10433,10433,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
EPWORTH,407,648,918,1204,1521,1859,2262,2650,3026,3386,3728,4047,4343,4623,4877,5102,5303,5413,5505,5578,5637,5686,5718,5747,5770,5790,5790,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FARNLEY CRESCENT,463,828,1318,1920,2575,3271,4101,4900,5676,6420,7127,7791,8430,9010,9537,10004,10420,10637,10817,10968,11093,11193,11262,11317,11365,11407,11407,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FENTON LANE,196,331,500,696,911,1140,1413,1676,1931,2176,2408,2625,2832,3022,3195,3349,3485,3558,3618,3668,3708,3741,3764,3782,3798,3812,3812,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FERRYBRIDGE A 11KV,906,1561,2397,3390,4473,5626,7002,8325,9609,10842,12012,13110,14158,15117,15988,16761,17449,17813,18114,18364,18571,18736,18849,18942,19021,19091,19091,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FIR TREE LANE,1301,2013,2756,3493,4314,5191,6240,7247,8223,9158,10046,10869,11620,12343,13002,13586,14106,14400,14643,14831,14986,15110,15195,15270,15329,15383,15383,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FIRST AVENUE,426,724,1099,1539,2019,2530,3140,3726,4295,4842,5360,5846,6309,6733,7120,7462,7767,7929,8063,8174,8265,8338,8388,8430,8465,8496,8496,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FIRTH BROWN,175,294,441,611,796,994,1230,1457,1677,1888,2089,2277,2455,2619,2768,2901,3019,3081,3133,3176,3212,3240,3259,3275,3289,3301,3301,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FISH DAM LANE,130,222,338,476,626,785,976,1159,1337,1508,1670,1822,1967,2100,2221,2328,2423,2473,2515,2550,2578,2601,2617,2630,2641,2651,2651,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FLIXBOROUGH,248,441,698,1012,1353,1717,2150,2567,2972,3361,3730,4076,4410,4712,4987,5231,5448,5561,5655,5734,5800,5852,5888,5917,5941,5963,5963,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FOLLY HALL,269,491,793,1170,1579,2014,2533,3032,3516,3982,4423,4839,5239,5602,5931,6223,6483,6618,6730,6825,6903,6965,7008,7043,7072,7099,7099,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FOUR LANE ENDS,280,498,788,1142,1527,1936,2425,2895,3352,3790,4205,4596,4972,5313,5623,5898,6142,6270,6376,6465,6539,6598,6638,6671,6699,6723,6723,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FOXHILLS,49,88,139,202,270,343,429,513,593,671,745,814,881,941,996,1045,1088,1111,1129,1145,1158,1169,1176,1182,1187,1191,1191,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FULLERTON ROAD,284,471,696,953,1234,1533,1891,2235,2568,2888,3192,3476,3744,3993,4219,4419,4598,4694,4773,4838,4891,4934,4963,4988,5008,5026,5026,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
FURNESS AVENUE,595,1018,1553,2184,2873,3606,4481,5322,6139,6923,7667,8364,9030,9639,10193,10684,11122,11354,11545,11704,11836,11941,12013,12072,12122,12167,12167,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GAISBY LANE,531,922,1428,2033,2693,3395,4233,5039,5821,6572,7284,7953,8593,9177,9708,10179,10598,10819,11002,11154,11280,11381,11450,11506,11554,11597,11597,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GIBRALTAR ROAD,752,1320,2067,2970,3953,5000,6248,7449,8615,9734,10796,11794,12750,13621,14413,15115,15740,16067,16339,16566,16754,16904,17007,17091,17162,17226,17226,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GIBSON LANE,972,1508,2072,2635,3262,3932,4734,5503,6249,6963,7641,8271,8846,9399,9902,10348,10745,10969,11154,11298,11417,11512,11577,11634,11679,11721,11721,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GILDERSOME,438,711,1027,1374,1756,2163,2650,3118,3571,4006,4419,4805,5166,5503,5811,6083,6325,6457,6566,6654,6727,6785,6825,6858,6886,6911,6911,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GLEADLESS VALLEY,416,774,1274,1904,2587,3313,4179,5012,5822,6599,7337,8031,8703,9308,9858,10346,10781,11005,11191,11349,11480,11585,11656,11714,11763,11807,11807,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GOOLE,799,1323,1955,2670,3455,4291,5289,6248,7179,8072,8920,9713,10462,11156,11787,12346,12844,13112,13333,13514,13664,13783,13865,13933,13990,14041,14041,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GRAINTHORPE,162,272,408,565,737,920,1139,1349,1553,1749,1935,2109,2274,2426,2565,2688,2797,2855,2903,2943,2976,3002,3020,3035,3047,3058,3058,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GREAT COATES,740,1187,1695,2243,2848,3492,4262,5002,5720,6408,7061,7670,8238,8772,9258,9688,10071,10281,10455,10594,10708,10800,10863,10917,10961,11000,11000,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GREENHILL,469,784,1169,1611,2095,2611,3226,3818,4392,4943,5466,5956,6420,6848,7237,7583,7890,8054,8190,8302,8394,8468,8519,8561,8596,8627,8627,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GREYFRIARS RD,130,226,350,500,662,835,1042,1240,1433,1618,1793,1958,2116,2260,2391,2507,2610,2664,2709,2747,2778,2803,2820,2834,2846,2856,2856,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GREYFRIARS ROAD 3/4,138,237,363,512,675,848,1055,1254,1447,1632,1808,1973,2131,2275,2406,2522,2625,2680,2725,2763,2794,2819,2836,2850,2862,2872,2872,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GRIMETHORPE,312,546,850,1216,1615,2039,2546,3033,3506,3960,4391,4795,5183,5536,5857,6141,6395,6528,6638,6731,6807,6868,6909,6943,6972,6998,6998,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GROVE STREET,67,130,222,341,470,607,770,927,1080,1227,1366,1497,1624,1739,1842,1935,2017,2059,2093,2123,2148,2168,2181,2192,2201,2209,2209,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
GUARDIAN GLASS,50,82,121,166,214,266,328,388,445,501,553,602,649,692,731,766,797,813,827,838,848,855,860,864,868,871,871,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HACKENTHORPE,600,1023,1555,2180,2863,3590,4457,5291,6101,6878,7615,8307,8965,9569,10119,10606,11039,11269,11459,11617,11747,11851,11923,11982,12031,12075,12075,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HALIFAX 33/11KV,519,902,1395,1986,2629,3315,4132,4918,5681,6414,7109,7762,8386,8956,9474,9934,10343,10558,10736,10885,11008,11106,11174,11229,11275,11317,11317,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HALLAM STREET,477,748,1040,1340,1672,2027,2451,2858,3252,3631,3990,4324,4631,4924,5191,5427,5638,5755,5853,5929,5992,6042,6076,6106,6131,6152,6152,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARDEN,217,358,526,715,923,1144,1408,1662,1908,2145,2369,2579,2776,2960,3127,3275,3407,3478,3536,3584,3624,3655,3677,3695,3710,3724,3724,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARPSWELL,109,187,287,405,534,671,835,992,1145,1292,1431,1561,1686,1800,1904,1996,2078,2121,2157,2187,2211,2231,2244,2255,2265,2273,2273,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HARWORTH,379,629,931,1275,1652,2054,2533,2994,3441,3871,4278,4659,5019,5352,5656,5924,6164,6292,6398,6485,6557,6614,6654,6686,6714,6738,6738,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HAWORTH 1,301,502,748,1029,1336,1664,2056,2432,2797,3148,3480,3792,4086,4359,4606,4826,5021,5126,5212,5283,5342,5389,5421,5448,5470,5490,5490,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HAWORTH 2,253,423,631,870,1131,1410,1742,2062,2372,2670,2952,3217,3467,3698,3909,4095,4261,4350,4423,4484,4533,4573,4601,4623,4642,4659,4659,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HAXEY,355,568,809,1068,1353,1657,2021,2370,2709,3034,3342,3630,3897,4149,4378,4582,4762,4862,4944,5009,5063,5107,5136,5162,5182,5201,5201,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HAYTON,692,1081,1498,1922,2393,2896,3498,4076,4636,5173,5682,6156,6591,7006,7384,7720,8018,8185,8323,8432,8521,8592,8641,8684,8718,8749,8749,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HAZLEHEAD,103,166,239,317,404,497,607,713,816,915,1009,1096,1178,1255,1325,1386,1441,1471,1496,1516,1533,1546,1555,1563,1569,1575,1575,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEBDEN BRIDGE,169,290,444,626,825,1036,1289,1531,1767,1993,2208,2409,2601,2777,2937,3079,3205,3272,3327,3373,3411,3441,3462,3479,3493,3506,3506,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEDLEY CHASE,106,197,323,482,654,837,1054,1264,1468,1664,1849,2024,2193,2345,2484,2607,2716,2773,2819,2859,2892,2918,2936,2951,2963,2974,2974,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEDON ROAD,13,24,38,56,75,96,120,143,166,188,209,228,247,264,279,293,305,312,317,321,325,328,330,332,333,334,334,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HEMSWORTH,411,704,1078,1519,2001,2515,3127,3716,4287,4836,5357,5845,6311,6737,7125,7469,7775,7937,8071,8183,8275,8348,8399,8440,8475,8506,8506,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HESSLE ROAD 1,212,348,508,688,885,1096,1347,1589,1823,2048,2261,2460,2648,2823,2981,3122,3247,3315,3371,3416,3454,3484,3505,3522,3536,3549,3549,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HESSLE ROAD 2,215,354,520,707,912,1131,1392,1643,1886,2120,2342,2549,2745,2926,3091,3237,3368,3438,3496,3543,3582,3614,3635,3653,3668,3681,3681,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HIBALDSTOW,548,921,1382,1916,2499,3120,3862,4574,5266,5930,6560,7151,7711,8227,8696,9112,9482,9680,9843,9978,10089,10178,10239,10289,10332,10369,10369,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HICKLETON,271,466,716,1012,1335,1679,2090,2484,2868,3235,3585,3912,4225,4511,4771,5001,5207,5315,5405,5480,5541,5591,5624,5652,5676,5696,5696,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HILLCREST,721,1206,1798,2478,3223,4017,4964,5874,6757,7605,8410,9163,9877,10535,11134,11665,12138,12391,12600,12772,12914,13028,13105,13170,13224,13272,13272,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HOLBECK,297,578,986,1512,2082,2687,3408,4103,4778,5425,6040,6620,7184,7689,8148,8555,8917,9103,9256,9388,9497,9585,9645,9692,9733,9770,9770,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HOLDERNESS,683,1180,1818,2577,3406,4288,5340,6352,7334,8277,9172,10012,10814,11547,12214,12805,13332,13610,13839,14031,14189,14315,14402,14473,14533,14587,14587,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HOLME UPON SPALDING MOOR,239,391,570,769,988,1222,1500,1768,2028,2278,2514,2735,2943,3137,3313,3469,3608,3683,3745,3796,3837,3871,3893,3913,3929,3943,3943,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HONLEY,790,1286,1863,2501,3203,3951,4844,5702,6535,7334,8092,8800,9464,10084,10648,11148,11593,11834,12034,12196,12329,12436,12509,12570,12621,12667,12667,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HOPE,195,302,415,527,651,785,944,1097,1245,1387,1522,1647,1762,1872,1972,2060,2139,2184,2221,2249,2273,2292,2305,2316,2325,2333,2333,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HORBURY,619,1032,1534,2108,2737,3408,4208,4977,5723,6439,7119,7755,8357,8914,9420,9868,10268,10482,10659,10804,10923,11019,11085,11140,11185,11226,11226,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HOUGHTON MAIN,357,622,964,1376,1824,2301,2870,3417,3948,4458,4942,5396,5831,6227,6588,6908,7193,7342,7466,7570,7655,7724,7771,7809,7842,7871,7871,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HULL EAST 33/11KV,534,898,1348,1868,2438,3045,3770,4466,5142,5790,6406,6982,7530,8034,8492,8899,9260,9453,9613,9744,9853,9940,9999,10049,10090,10127,10127,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HUMBER ROAD,0,1,1,1,1,2,2,3,3,3,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
HUNMANBY,206,369,586,852,1142,1450,1817,2171,2514,2844,3156,3450,3733,3990,4223,4430,4614,4710,4789,4856,4912,4956,4986,5011,5032,5051,5051,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ICI FIBRES,219,381,590,840,1112,1402,1749,2081,2405,2715,3009,3286,3550,3791,4011,4205,4379,4470,4545,4608,4660,4702,4730,4754,4774,4791,4791,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
IDLE,586,1012,1557,2207,2915,3669,4569,5434,6274,7080,7845,8563,9249,9876,10446,10952,11402,11639,11836,11999,12134,12243,12317,12377,12429,12475,12475,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ILKLEY,979,1514,2070,2621,3234,3889,4673,5425,6154,6853,7516,8131,8692,9232,9724,10160,10548,10768,10950,11090,11206,11299,11362,11418,11463,11503,11503,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
INGS LANE,209,383,620,917,1239,1581,1989,2382,2763,3129,3476,3803,4119,4404,4663,4893,5098,5204,5292,5366,5428,5477,5511,5538,5561,5582,5582,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
IVESON HOUSE,1019,1610,2261,2942,3696,4500,5462,6385,7279,8138,8952,9711,10412,11077,11682,12219,12696,12961,13180,13353,13496,13610,13688,13756,13810,13860,13860,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
JARRATT STREET,280,493,775,1117,1489,1885,2357,2811,3252,3676,4078,4455,4817,5147,5446,5712,5949,6072,6175,6261,6332,6389,6428,6460,6487,6511,6511,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KEDDINGTON ROAD,382,657,1009,1426,1881,2365,2943,3499,4039,4556,5048,5509,5949,6352,6718,7043,7332,7484,7611,7716,7803,7872,7920,7959,7992,8021,8021,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KEIGHLEY,331,580,905,1297,1724,2179,2722,3243,3750,4236,4697,5131,5546,5924,6268,6573,6845,6987,7105,7204,7285,7351,7396,7432,7463,7491,7491,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KENMORE ROAD,261,440,662,920,1202,1502,1860,2205,2539,2860,3164,3449,3720,3970,4196,4397,4576,4672,4750,4816,4869,4912,4942,4966,4986,5005,5005,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KILLINGHALL ROAD,19,35,56,83,112,143,180,216,250,283,315,345,373,399,422,443,462,471,479,486,492,496,499,502,504,506,506,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KILNHURST,885,1579,2504,3638,4871,6182,7747,9251,10713,12116,13447,14698,15901,16993,17986,18866,19649,20059,20397,20683,20918,21107,21236,21340,21430,21509,21509,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KING GEORGE DOCK,25,45,73,106,143,182,228,272,316,357,396,434,469,501,531,557,580,592,602,611,618,623,627,630,633,635,635,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
KIRK DRIVE,609,980,1405,1865,2372,2913,3559,4180,4782,5360,5908,6419,6897,7345,7753,8114,8436,8611,8757,8874,8970,9047,9100,9145,9181,9214,9214,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
