Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
FURNESS AVENUE,595,805,1070,1391,1777,2241,2721,3259,3850,4487,5171,5905,6714,7559,8411,9256,9970,10647,11273,11840,12343,12785,13068,13170,13266,13358,13445,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GAISBY LANE,531,730,984,1294,1667,2112,2573,3088,3654,4263,4917,5618,6392,7199,8013,8821,9503,10151,10749,11291,11772,12194,12465,12563,12655,12743,12826,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GIBRALTAR ROAD,752,1044,1424,1889,2448,3113,3801,4568,5410,6317,7291,8335,9487,10687,11898,13100,14117,15080,15971,16777,17493,18122,18525,18672,18809,18939,19064,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GIBSON LANE,972,1193,1427,1687,2008,2417,2847,3339,3885,4476,5112,5796,6555,7346,8144,8936,9601,10233,10817,11345,11815,12227,12489,12580,12666,12749,12828,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GILDERSOME,438,562,707,877,1084,1338,1602,1901,2231,2587,2970,3381,3836,4310,4788,5262,5662,6042,6393,6710,6992,7240,7398,7454,7507,7557,7606,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GLEADLESS VALLEY,416,612,878,1208,1605,2070,2550,3081,3665,4292,4965,5687,6481,7309,8145,8975,9677,10342,10958,11515,12009,12444,12723,12825,12921,13012,13098,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GOOLE,799,1047,1347,1703,2135,2659,3204,3817,4493,5221,6005,6845,7773,8742,9718,10688,11505,12281,12998,13647,14223,14730,15053,15169,15279,15382,15482,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GRAINTHORPE,162,215,281,360,456,571,691,825,973,1133,1304,1488,1690,1902,2116,2327,2506,2676,2833,2974,3100,3211,3282,3307,3331,3354,3376,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GREAT COATES,740,939,1168,1433,1757,2157,2574,3047,3570,4134,4741,5393,6114,6867,7625,8378,9012,9614,10171,10674,11121,11514,11764,11853,11937,12017,12093,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GREENHILL,469,620,805,1027,1295,1619,1956,2334,2751,3200,3682,4200,4771,5367,5969,6566,7069,7547,7989,8388,8743,9055,9254,9326,9394,9458,9519,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GREYFRIARS RD,130,179,241,318,410,520,633,760,899,1050,1211,1383,1574,1773,1973,2172,2341,2500,2647,2781,2899,3003,3070,3094,3117,3139,3159,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GREYFRIARS ROAD 3/4,138,187,250,326,418,527,641,768,908,1058,1220,1393,1584,1784,1985,2185,2354,2514,2662,2795,2914,3019,3086,3110,3133,3154,3175,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GRIMETHORPE,312,432,586,774,1000,1269,1548,1859,2201,2569,2964,3388,3855,4343,4835,5323,5735,6126,6488,6815,7105,7361,7524,7584,7639,7692,7743,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GROVE STREET,67,103,153,216,292,380,471,571,681,799,925,1061,1210,1366,1523,1679,1811,1936,2052,2156,2249,2331,2384,2403,2421,2438,2455,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GUARDIAN GLASS,50,65,84,106,132,165,199,237,279,324,372,425,482,542,603,663,714,762,806,846,882,914,934,941,948,954,960,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HACKENTHORPE,600,809,1072,1388,1771,2230,2706,3239,3825,4457,5135,5863,6666,7504,8348,9187,9895,10567,11188,11749,12248,12687,12967,13069,13164,13255,13341,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HALIFAX 33/11KV,519,713,961,1263,1628,2062,2512,3014,3566,4160,4799,5483,6238,7025,7820,8608,9274,9906,10490,11018,11487,11900,12164,12260,12350,12435,12517,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HALLAM STREET,477,592,717,857,1030,1248,1476,1736,2025,2337,2673,3034,3434,3851,4272,4689,5040,5373,5682,5960,6208,6425,6564,6612,6658,6702,6744,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARDEN,217,283,362,456,570,709,853,1015,1194,1387,1594,1817,2063,2319,2578,2834,3051,3256,3446,3618,3771,3905,3991,4021,4050,4078,4104,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARPSWELL,109,148,197,258,330,417,507,608,718,837,965,1102,1254,1412,1571,1729,1863,1989,2106,2212,2306,2389,2442,2461,2479,2496,2513,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARWORTH,379,498,642,813,1021,1273,1535,1829,2154,2504,2880,3284,3729,4194,4663,5129,5521,5894,6238,6550,6827,7070,7225,7281,7333,7383,7431,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HAWORTH 1,301,397,515,656,826,1032,1246,1487,1751,2037,2344,2673,3037,3416,3799,4178,4499,4802,5083,5338,5563,5762,5889,5934,5977,6018,6057,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HAWORTH 2,253,335,435,555,699,875,1056,1261,1485,1728,1989,2268,2577,2899,3224,3546,3818,4076,4314,4530,4722,4890,4998,5037,5073,5108,5141,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HAXEY,355,450,558,682,835,1023,1220,1444,1690,1957,2244,2551,2892,3248,3606,3962,4261,4546,4808,5046,5257,5443,5561,5603,5643,5680,5716,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HAYTON,692,855,1032,1230,1474,1782,2106,2475,2885,3328,3805,4317,4885,5478,6076,6669,7167,7640,8078,8474,8825,9134,9331,9399,9464,9526,9586,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HAZLEHEAD,103,131,164,203,249,307,367,435,510,591,678,771,875,982,1091,1199,1290,1376,1456,1528,1592,1649,1685,1697,1709,1721,1732,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEBDEN BRIDGE,169,229,306,398,510,644,783,938,1108,1292,1489,1701,1934,2178,2424,2667,2873,3069,3249,3413,3558,3685,3767,3796,3824,3850,3876,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEDLEY CHASE,106,156,223,306,405,522,643,777,924,1082,1251,1433,1633,1842,2052,2261,2438,2605,2760,2900,3025,3134,3205,3230,3254,3277,3299,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEDON ROAD,13,19,26,36,47,60,73,88,104,122,141,161,184,207,231,254,274,293,310,326,340,352,360,363,365,368,370,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEMSWORTH,411,557,742,967,1238,1563,1899,2275,2689,3135,3613,4127,4693,5284,5880,6471,6971,7444,7882,8279,8631,8940,9138,9210,9277,9341,9402,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HESSLE ROAD 1,212,275,350,439,547,678,815,970,1140,1324,1521,1733,1967,2211,2457,2702,2908,3104,3284,3448,3593,3721,3802,3832,3859,3885,3910,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HESSLE ROAD 2,215,280,358,451,563,700,843,1003,1180,1371,1576,1796,2039,2293,2548,2802,3016,3219,3407,3577,3728,3860,3945,3975,4004,4031,4057,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HIBALDSTOW,548,729,952,1221,1545,1936,2342,2798,3299,3840,4421,5043,5731,6449,7173,7891,8497,9072,9604,10085,10512,10887,11127,11214,11295,11372,11446,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HICKLETON,271,369,493,644,826,1044,1270,1522,1799,2098,2418,2762,3142,3538,3937,4333,4668,4986,5279,5545,5781,5988,6120,6169,6214,6256,6297,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HILLCREST,721,954,1239,1580,1992,2491,3009,3591,4231,4922,5665,6461,7340,8257,9183,10101,10875,11610,12290,12905,13451,13931,14237,14348,14451,14550,14644,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HOLBECK,297,457,679,959,1293,1682,2083,2526,3012,3533,4093,4693,5352,6041,6735,7424,8008,8561,9072,9535,9946,10307,10539,10625,10705,10781,10853,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HOLDERNESS,683,933,1252,1640,2108,2667,3245,3891,4602,5367,6190,7071,8043,9057,10080,11096,11953,12767,13519,14200,14804,15335,15675,15798,15914,16024,16129,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HOLME UPON SPALDING MOOR,239,309,393,491,610,756,908,1079,1268,1472,1691,1926,2186,2457,2730,3002,3231,3448,3648,3830,3991,4133,4223,4256,4286,4315,4343,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HONLEY,790,1017,1284,1596,1977,2444,2930,3478,4083,4737,5440,6194,7027,7897,8774,9645,10379,11075,11718,12301,12818,13272,13563,13666,13763,13856,13945,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HOPE,195,239,286,337,401,482,568,665,774,892,1018,1154,1305,1463,1622,1779,1911,2037,2153,2258,2352,2434,2486,2504,2521,2538,2553,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HORBURY,619,816,1057,1344,1692,2113,2550,3042,3583,4167,4794,5467,6210,6986,7768,8544,9199,9820,10394,10914,11376,11781,12040,12134,12221,12304,12384,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HOUGHTON MAIN,357,492,665,875,1129,1432,1745,2094,2478,2892,3336,3812,4337,4885,5438,5986,6450,6889,7296,7663,7990,8277,8461,8527,8590,8649,8706,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HULL EAST 33/11KV,534,710,928,1190,1508,1890,2287,2731,3221,3749,4317,4925,5597,6298,7005,7706,8298,8860,9379,9849,10266,10633,10868,10952,11032,11107,11179,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HUMBER ROAD,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,4,5,5,5,6,6,6,6,6,6,6,6,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HUNMANBY,206,292,404,542,707,904,1107,1332,1580,1847,2133,2440,2778,3131,3487,3840,4139,4422,4684,4921,5132,5317,5435,5478,5519,5557,5594,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ICI FIBRES,219,301,406,534,689,873,1063,1276,1509,1761,2031,2321,2641,2974,3310,3644,3926,4194,4441,4665,4863,5038,5150,5191,5229,5265,5299,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
IDLE,586,800,1073,1405,1804,2282,2777,3329,3937,4591,5294,6048,6879,7746,8621,9489,10223,10918,11561,12143,12660,13114,13405,13510,13609,13703,13793,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ILKLEY,979,1197,1426,1678,1990,2389,2808,3290,3824,4403,5026,5696,6439,7214,7996,8772,9423,10042,10614,11131,11590,11994,12251,12340,12424,12505,12583,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
INGS LANE,209,303,427,582,768,987,1213,1463,1738,2034,2351,2692,3067,3458,3852,4243,4575,4889,5179,5442,5675,5880,6011,6060,6105,6147,6188,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
IVESON HOUSE,1019,1274,1558,1881,2278,2774,3293,3883,4536,5242,6002,6819,7723,8666,9617,10561,11355,12108,12805,13436,13996,14488,14801,14911,15015,15115,15210,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
JARRATT STREET,280,390,534,710,922,1174,1434,1724,2043,2386,2754,3149,3585,4039,4497,4951,5335,5700,6037,6342,6612,6850,7003,7058,7110,7160,7207,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KEDDINGTON ROAD,382,520,695,908,1164,1471,1788,2143,2534,2954,3406,3890,4424,4982,5544,6102,6573,7020,7433,7807,8139,8431,8618,8686,8749,8810,8867,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KEIGHLEY,331,459,624,825,1068,1357,1655,1988,2355,2749,3172,3626,4126,4648,5174,5697,6138,6557,6944,7295,7606,7879,8054,8118,8178,8234,8289,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KENMORE ROAD,261,348,456,586,743,932,1129,1349,1591,1852,2132,2433,2765,3112,3461,3808,4101,4379,4636,4868,5074,5256,5371,5413,5453,5490,5526,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KILLINGHALL ROAD,19,27,39,53,70,89,110,133,157,184,213,244,278,313,349,384,414,443,469,493,514,533,545,549,553,557,561,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KILNHURST,885,1249,1725,2312,3018,3853,4717,5677,6732,7868,9087,10394,11834,13336,14852,16356,17627,18833,19948,20957,21853,22640,23145,23329,23502,23665,23821,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KING GEORGE DOCK,25,36,50,67,88,113,139,167,198,232,268,307,349,394,438,483,520,556,589,619,645,669,684,689,694,699,704,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KIRK DRIVE,609,775,968,1191,1464,1800,2150,2547,2986,3459,3968,4515,5119,5750,6387,7018,7550,8054,8521,8943,9318,9647,9857,9932,10002,10069,10134,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KIRK SANDALL,473,617,791,997,1246,1550,1866,2222,2614,3036,3491,3979,4517,5079,5646,6209,6683,7133,7550,7926,8261,8555,8742,8810,8873,8933,8991,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KIRKBURN,165,218,283,361,455,569,687,820,966,1124,1293,1475,1676,1885,2096,2306,2483,2650,2806,2946,3071,3180,3250,3275,3299,3322,3343,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KIVETON PARK,555,715,905,1126,1396,1727,2072,2460,2889,3352,3849,4384,4974,5590,6211,6828,7347,7840,8296,8709,9075,9397,9602,9676,9745,9810,9873,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LEA ROAD,396,544,734,966,1245,1578,1922,2307,2730,3185,3674,4198,4777,5380,5988,6592,7102,7586,8033,8438,8798,9113,9316,9389,9458,9523,9586,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LEASOWE ROAD,265,383,539,734,966,1241,1524,1839,2184,2555,2954,3381,3852,4343,4838,5329,5745,6139,6504,6833,7126,7384,7549,7609,7666,7719,7771,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LEDSTON,691,884,1109,1372,1693,2086,2497,2961,3474,4027,4622,5261,5967,6704,7447,8184,8806,9395,9940,10434,10872,11256,11502,11589,11672,11750,11825,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LEEDS ROAD,425,518,615,720,851,1019,1196,1399,1625,1869,2132,2416,2730,3058,3388,3716,3992,4253,4495,4714,4908,5079,5187,5225,5260,5294,5327,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LEGRAMS MILL LANE,220,341,509,721,974,1268,1572,1907,2274,2668,3092,3545,4044,4564,5089,5610,6051,6469,6856,7206,7517,7790,7965,8030,8091,8148,8202,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LEYLANDS ROAD,38,69,115,174,243,323,405,495,594,700,813,934,1068,1207,1347,1486,1604,1716,1820,1913,1997,2070,2117,2134,2151,2166,2181,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LIVERSEDGE,358,498,679,900,1167,1484,1811,2177,2578,3010,3474,3971,4520,5092,5669,6242,6726,7185,7609,7993,8334,8634,8826,8896,8962,9024,9083,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LOUTH,400,543,725,946,1213,1531,1862,2231,2637,3074,3544,4047,4603,5183,5767,6348,6838,7303,7733,8122,8467,8770,8965,9035,9101,9164,9224,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LOW MOOR,264,347,448,567,712,888,1071,1276,1502,1746,2009,2290,2601,2925,3252,3577,3851,4111,4351,4568,4761,4931,5039,5078,5115,5149,5183,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LOWFIELDS,16,21,27,33,42,52,63,74,88,102,117,133,151,170,189,208,224,239,253,266,277,287,293,295,297,299,301,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LOXLEY ROAD,40,55,74,97,125,158,192,230,273,318,367,419,476,537,597,657,708,756,801,841,877,908,929,936,943,949,956,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MANCHESTER ROAD,43,70,110,159,218,287,357,435,520,611,709,814,929,1049,1171,1291,1393,1490,1579,1660,1732,1795,1836,1851,1865,1878,1891,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MANSFIELD ROAD 1,606,829,1112,1457,1872,2369,2882,3456,4088,4767,5498,6280,7144,8045,8954,9856,10617,11340,12008,12612,13149,13621,13923,14033,14135,14233,14326,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MANSFIELD ROAD 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MARKHAM GATES,760,1019,1342,1732,2203,2770,3357,4015,4739,5519,6358,7257,8249,9284,10328,11365,12239,13069,13837,14531,15147,15689,16036,16161,16278,16390,16497,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MARMION ROAD,1151,1449,1786,2172,2645,3233,3848,4546,5317,6151,7048,8012,9078,10191,11313,12426,13363,14252,15075,15819,16480,17060,17430,17561,17684,17802,17915,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MARSDEN ROAD,168,252,366,508,679,879,1085,1313,1563,1832,2120,2429,2770,3124,3482,3838,4139,4424,4687,4926,5138,5324,5444,5488,5529,5568,5605,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MARTONGATE,525,773,1109,1528,2029,2618,3226,3899,4637,5431,6283,7196,8201,9250,10308,11358,12246,13089,13867,14572,15198,15748,16101,16231,16352,16467,16576,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MELTHAM,599,759,942,1153,1411,1731,2065,2443,2861,3313,3799,4320,4897,5499,6106,6709,7216,7698,8143,8546,8903,9218,9418,9489,9556,9620,9681,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MEXBOROUGH 1_2,779,1065,1429,1873,2407,3046,3707,4445,5257,6132,7072,8079,9190,10349,11517,12678,13658,14587,15447,16224,16915,17522,17910,18052,18184,18309,18429,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MIDDLETON TOWN STREET,477,678,943,1271,1664,2129,2609,3143,3730,4361,5038,5764,6564,7399,8240,9076,9783,10452,11072,11632,12130,12568,12848,12951,13047,13137,13224,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MILLHOUSES,397,506,632,777,955,1174,1403,1662,1948,2256,2589,2945,3339,3751,4166,4578,4925,5254,5558,5833,6078,6293,6430,6479,6524,6568,6610,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MILLROYD STREET,627,832,1086,1389,1756,2199,2659,3175,3744,4357,5015,5721,6501,7314,8135,8949,9636,10288,10891,11436,11920,12346,12618,12716,12808,12895,12979,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MILTON PLACE,657,899,1206,1580,2031,2569,3127,3750,4434,5172,5964,6814,7751,8728,9714,10692,11519,12303,13028,13684,14266,14778,15106,15224,15336,15442,15543,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MIRFIELD,815,1086,1422,1825,2313,2902,3512,4196,4949,5761,6633,7569,8601,9679,10766,11844,12755,13618,14417,15139,15781,16344,16705,16835,16957,17073,17184,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MONCKTON,607,811,1066,1372,1742,2187,2649,3167,3737,4351,5011,5719,6500,7315,8137,8953,9642,10295,10899,11446,11931,12358,12630,12729,12821,12909,12993,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MOOR ROAD,536,783,1114,1527,2022,2604,3205,3871,4601,5387,6230,7134,8129,9167,10214,11253,12133,12967,13738,14435,15055,15599,15948,16076,16196,16310,16418,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MOORSIDE ROAD,674,919,1229,1607,2062,2606,3169,3799,4491,5237,6038,6897,7845,8834,9831,10820,11656,12449,13182,13845,14434,14952,15283,15404,15516,15623,15725,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MORLEY,616,798,1015,1270,1580,1959,2354,2798,3289,3818,4387,4997,5672,6376,7086,7790,8384,8947,9469,9940,10359,10726,10961,11045,11124,11199,11272,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MOUNT STREET,111,161,228,312,412,530,652,787,936,1095,1266,1450,1652,1863,2075,2286,2465,2634,2791,2932,3058,3169,3239,3266,3290,3313,3335,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MYTHOLMROYD,317,430,572,744,951,1200,1458,1746,2062,2404,2771,3164,3598,4051,4507,4960,5343,5706,6042,6345,6615,6852,7004,7059,7110,7159,7206,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NAB LANE,291,418,589,800,1054,1353,1662,2004,2381,2785,3220,3685,4198,4733,5273,5808,6261,6691,7088,7447,7766,8047,8227,8293,8354,8413,8468,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NABWOOD,590,776,1003,1273,1601,1997,2410,2873,3383,3934,4525,5160,5861,6592,7329,8061,8679,9265,9806,10296,10731,11114,11358,11446,11529,11607,11682,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NATIONAL AVENUE,249,347,475,632,820,1044,1276,1534,1818,2123,2451,2802,3190,3594,4001,4406,4748,5072,5372,5643,5884,6096,6231,6281,6327,6371,6413,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEW DROPPINGWELL ROAD,448,619,839,1108,1432,1818,2217,2661,3150,3677,4243,4849,5518,6215,6919,7617,8207,8767,9284,9752,10168,10533,10767,10852,10932,11008,11080,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEW ORCHARD LANE,494,646,829,1046,1309,1629,1962,2336,2748,3193,3672,4185,4752,5344,5940,6532,7032,7505,7944,8340,8692,9001,9199,9270,9336,9399,9460,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWHALL ROAD,96,146,216,303,407,529,654,793,945,1108,1284,1471,1678,1893,2111,2327,2509,2682,2843,2987,3116,3229,3302,3329,3354,3377,3400,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWPORT 1,393,489,595,715,863,1048,1243,1464,1708,1973,2258,2564,2903,3257,3614,3968,4265,4548,4809,5046,5256,5440,5557,5599,5638,5675,5711,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWPORT 2,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,6,6,6,6,6,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NINELANDS LANE,907,1129,1373,1649,1988,2413,2859,3367,3930,4538,5193,5896,6675,7489,8308,9122,9806,10455,11056,11599,12082,12506,12776,12870,12960,13045,13127,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORFOLK PARK,355,551,824,1169,1580,2059,2552,3097,3694,4335,5023,5760,6570,7416,8269,9116,9833,10513,11141,11710,12215,12659,12944,13049,13148,13241,13330,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORMANBY,181,249,337,443,571,724,882,1059,1253,1462,1686,1927,2192,2469,2748,3025,3259,3482,3687,3873,4038,4183,4275,4309,4341,4371,4400,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
