Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
GIBSON LANE,16.992,20.754,20.754,21.217,21.741,22.313,23.108,23.997,24.903,25.859,26.786,27.551,28.479,29.306,30.161,30.979,31.786,32.353,32.861,33.297,33.698,34.029,34.327,34.561,34.846,35.103,35.277,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GILDERSOME,12.045,12.045,12.045,12.185,12.378,12.607,12.958,13.412,13.886,14.390,14.867,15.210,15.620,15.999,16.421,16.836,17.246,17.524,17.777,18.039,18.274,18.468,18.643,18.775,18.897,18.996,19.019,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GLEADLESS VALLEY,8.821,8.821,8.821,9.004,9.209,9.442,9.815,10.420,11.060,11.733,12.349,12.784,13.328,13.766,14.316,14.872,15.422,15.731,16.049,16.494,16.899,17.254,17.575,17.819,18.048,18.231,18.243,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GOOLE,14.441,14.441,14.441,14.839,15.315,15.869,16.642,17.681,18.767,19.910,21.048,21.988,22.989,23.876,24.837,25.741,26.619,27.215,27.772,28.376,28.917,29.380,29.797,30.123,30.455,30.740,30.866,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GRAINTHORPE,4.158,4.158,4.158,4.301,4.599,5.054,5.562,6.080,6.668,7.328,8.166,9.222,10.107,10.939,11.733,12.399,13.078,13.684,14.258,14.768,15.264,15.724,16.200,16.594,16.935,17.266,17.585,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GREAT COATES,13.973,13.973,13.973,14.099,14.259,14.457,14.763,15.177,15.597,15.999,16.450,16.981,17.551,17.957,18.359,18.734,19.099,19.274,19.421,19.601,19.762,19.886,19.985,20.032,20.093,20.139,20.146,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GREENHILL,5.944,5.944,5.944,6.069,6.209,6.368,6.632,7.106,7.608,8.130,8.609,8.945,9.345,9.676,10.088,10.503,10.912,11.153,11.401,11.737,12.041,12.310,12.554,12.744,12.920,13.060,13.072,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GREYFRIARS RD,7.742,8.018,8.018,8.063,8.122,8.194,8.297,8.439,8.591,8.759,8.923,9.054,9.196,9.334,9.497,9.662,9.828,9.959,10.089,10.229,10.362,10.486,10.604,10.708,10.806,10.897,10.955,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GREYFRIARS ROAD 3/4,7.303,7.303,7.303,7.351,7.412,7.486,7.590,7.730,7.879,8.044,8.210,8.353,8.508,8.651,8.817,8.982,9.148,9.275,9.399,9.535,9.661,9.779,9.890,9.988,10.080,10.165,10.222,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GRIMETHORPE,8.800,8.800,8.800,9.030,9.282,9.555,9.952,10.467,10.991,11.541,12.142,12.745,13.340,13.861,14.401,14.891,15.373,15.696,15.974,16.235,16.477,16.676,16.857,17.001,17.146,17.274,17.344,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GROVE STREET,8.982,8.982,8.982,8.961,8.964,8.985,9.026,9.081,9.144,9.228,9.312,9.380,9.462,9.537,9.629,9.722,9.818,9.883,9.948,10.023,10.092,10.155,10.213,10.258,10.297,10.331,10.342,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GUARDIAN GLASS,5.934,9.534,9.534,9.567,9.607,9.652,9.712,9.798,9.890,9.987,10.132,10.333,10.487,10.632,10.769,10.881,10.992,11.087,11.172,11.254,11.334,11.406,11.478,11.546,11.614,11.683,11.746,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HACKENTHORPE,11.170,11.920,11.920,12.096,12.305,12.542,12.946,13.622,14.324,15.049,15.717,16.223,16.859,17.404,18.056,18.711,19.360,19.765,20.141,20.525,20.874,21.171,21.437,21.633,21.822,21.971,21.990,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HALIFAX 33/11KV,18.152,18.152,18.152,18.214,18.357,18.541,18.810,19.152,19.517,19.968,20.387,20.686,21.070,21.411,21.816,22.231,22.650,22.921,23.188,23.531,23.848,24.130,24.393,24.599,24.787,24.948,25.000,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HALLAM STREET,9.720,11.095,11.095,11.235,11.403,11.588,11.875,12.221,12.577,12.945,13.285,13.527,13.843,14.106,14.401,14.694,14.993,15.162,15.330,15.570,15.791,15.981,16.155,16.288,16.417,16.526,16.551,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HARDEN,3.470,3.470,3.470,3.554,3.691,3.869,4.095,4.343,4.607,4.896,5.293,5.799,6.192,6.546,6.893,7.209,7.523,7.747,7.925,8.075,8.212,8.319,8.419,8.493,8.556,8.613,8.645,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HARPSWELL,6.759,6.759,6.759,6.906,7.178,7.582,8.030,8.494,9.015,9.593,10.271,11.058,11.766,12.435,13.102,13.721,14.346,14.902,15.430,15.902,16.358,16.784,17.218,17.584,17.905,18.216,18.514,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HARWORTH,13.274,16.274,16.274,16.539,16.842,17.164,17.631,18.149,18.662,19.199,20.019,21.156,22.019,22.771,23.469,24.035,24.598,24.968,25.231,25.454,25.669,25.819,25.954,26.069,26.197,26.329,26.429,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HAWORTH 1,6.120,6.120,6.120,6.191,6.296,6.421,6.609,6.865,7.123,7.360,7.605,7.860,8.147,8.353,8.568,8.769,8.964,9.063,9.151,9.266,9.369,9.451,9.518,9.557,9.601,9.635,9.646,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HAWORTH 2,2.339,2.339,2.339,2.408,2.492,2.580,2.715,2.900,3.090,3.288,3.483,3.647,3.831,3.987,4.163,4.333,4.502,4.603,4.697,4.804,4.901,4.980,5.050,5.102,5.153,5.193,5.194,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HAXEY,6.260,6.260,6.260,6.455,6.762,7.186,7.689,8.268,8.898,9.584,10.481,11.626,12.570,13.440,14.298,15.086,15.877,16.530,17.112,17.625,18.120,18.555,18.990,19.357,19.689,20.014,20.321,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HAYTON,15.053,15.765,15.765,16.133,16.563,17.013,17.630,18.228,18.815,19.457,20.431,21.749,22.730,23.627,24.427,25.028,25.640,26.074,26.439,26.795,27.138,27.368,27.576,27.766,27.998,28.237,28.430,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HAZLEHEAD,4.391,4.991,4.991,5.029,5.080,5.145,5.229,5.330,5.436,5.547,5.663,5.765,5.869,5.964,6.060,6.148,6.232,6.298,6.358,6.417,6.469,6.514,6.554,6.589,6.622,6.653,6.679,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HEBDEN BRIDGE,3.132,3.132,3.132,3.195,3.269,3.352,3.495,3.744,4.004,4.275,4.639,5.099,5.460,5.763,6.065,6.312,6.552,6.693,6.813,6.950,7.073,7.167,7.247,7.302,7.355,7.395,7.393,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HEDLEY CHASE,6.660,8.810,8.810,8.830,8.876,8.936,9.014,9.071,9.135,9.223,9.310,9.369,9.447,9.520,9.612,9.709,9.809,9.871,9.935,10.034,10.127,10.210,10.288,10.348,10.405,10.454,10.471,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HEDON ROAD,12.552,12.552,12.552,12.470,12.404,12.351,12.315,12.293,12.279,12.276,12.279,12.281,12.288,12.300,12.314,12.332,12.348,12.359,12.367,12.375,12.380,12.383,12.384,12.383,12.381,12.378,12.372,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HEMSWORTH,7.622,7.622,7.622,7.977,8.373,8.785,9.380,10.051,10.713,11.386,12.409,13.828,14.904,15.818,16.691,17.353,18.005,18.406,18.691,18.950,19.198,19.374,19.530,19.653,19.788,19.923,20.005,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HESSLE ROAD 1,3.520,4.120,4.120,4.203,4.306,4.415,4.570,4.732,4.892,5.074,5.243,5.359,5.506,5.644,5.795,5.943,6.096,6.195,6.290,6.392,6.487,6.567,6.640,6.700,6.764,6.821,6.845,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HESSLE ROAD 2,5.644,5.644,5.644,5.711,5.799,5.907,6.049,6.213,6.384,6.566,6.749,6.906,7.081,7.233,7.391,7.541,7.687,7.791,7.888,7.989,8.082,8.163,8.236,8.294,8.354,8.409,8.448,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HIBALDSTOW,10.060,10.278,10.278,10.628,11.016,11.441,12.043,12.881,13.741,14.609,15.887,17.647,19.008,20.166,21.260,22.138,22.995,23.557,23.989,24.381,24.747,25.007,25.229,25.406,25.600,25.785,25.924,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HICKLETON,6.494,6.903,6.903,7.104,7.317,7.543,7.866,8.229,8.592,8.983,9.352,9.641,9.994,10.301,10.627,10.946,11.269,11.472,11.670,11.900,12.115,12.301,12.474,12.614,12.753,12.875,12.935,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HILLCREST,14.041,14.041,14.041,14.209,14.403,14.644,15.012,15.533,16.105,16.760,17.365,17.791,18.352,18.796,19.366,19.953,20.541,20.865,21.203,21.710,22.173,22.579,22.946,23.219,23.473,23.676,23.687,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HOLBECK,14.565,16.984,16.984,17.064,17.208,17.382,17.612,17.822,18.044,18.315,18.573,18.740,18.957,19.150,19.397,19.653,19.913,20.072,20.239,20.520,20.780,21.014,21.232,21.407,21.570,21.712,21.759,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HOLDERNESS,13.258,13.410,13.410,13.684,13.984,14.318,14.876,15.778,16.719,17.736,18.829,19.878,20.901,21.785,22.765,23.679,24.590,25.141,25.651,26.234,26.770,27.221,27.628,27.945,28.249,28.502,28.552,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HOLME UPON SPALDING MOOR,6.652,6.941,6.941,7.050,7.178,7.320,7.519,7.779,8.044,8.328,8.780,9.421,9.886,10.305,10.693,10.987,11.281,11.494,11.668,11.828,11.980,12.088,12.186,12.273,12.369,12.466,12.545,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HONLEY,11.493,11.493,11.493,11.563,11.668,11.811,12.033,12.341,12.662,12.993,13.318,13.600,13.933,14.201,14.492,14.773,15.050,15.219,15.376,15.547,15.701,15.828,15.940,16.013,16.087,16.145,16.163,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HOPE,4.893,4.893,4.893,4.909,4.937,4.982,5.057,5.174,5.297,5.417,5.569,5.761,5.936,6.070,6.198,6.300,6.398,6.450,6.491,6.537,6.576,6.607,6.632,6.644,6.657,6.667,6.669,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HORBURY,10.482,11.717,11.717,11.985,12.286,12.622,13.128,13.877,14.654,15.460,16.239,16.880,17.613,18.225,18.934,19.630,20.319,20.745,21.157,21.644,22.093,22.483,22.838,23.115,23.380,23.603,23.676,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HOUGHTON MAIN,6.848,6.848,6.848,7.096,7.357,7.636,8.049,8.576,9.109,9.663,10.402,11.326,12.082,12.721,13.343,13.849,14.345,14.650,14.888,15.129,15.351,15.524,15.676,15.794,15.916,16.028,16.081,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HULL EAST 33/11KV,11.834,11.834,11.834,12.064,12.349,12.676,13.156,13.852,14.584,15.371,16.198,16.946,17.681,18.391,19.159,19.885,20.590,21.124,21.581,21.942,22.269,22.537,22.779,22.977,23.171,23.340,23.436,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HUMBER ROAD,9.680,9.680,9.680,9.752,9.831,9.915,10.007,10.103,10.205,10.313,10.425,10.543,10.665,10.791,10.923,11.058,11.194,11.331,11.468,11.604,11.741,11.877,12.014,12.150,12.287,12.423,12.559,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
HUNMANBY,7.104,7.104,7.104,7.176,7.272,7.391,7.565,7.773,7.982,8.184,8.440,8.771,9.077,9.310,9.524,9.700,9.875,9.963,10.031,10.133,10.229,10.306,10.375,10.420,10.472,10.520,10.555,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ICI FIBRES,7.425,8.025,8.025,8.152,8.288,8.439,8.665,8.956,9.256,9.579,9.883,10.105,10.368,10.590,10.861,11.133,11.409,11.583,11.766,12.015,12.246,12.452,12.645,12.804,12.955,13.087,13.140,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
IDLE,11.856,11.856,11.856,12.074,12.367,12.699,13.199,13.877,14.584,15.326,16.006,16.508,17.161,17.722,18.399,19.078,19.759,20.188,20.592,21.021,21.414,21.750,22.053,22.278,22.493,22.667,22.701,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ILKLEY,12.539,12.539,12.539,12.725,12.978,13.266,13.703,14.285,14.893,15.528,16.196,16.829,17.502,18.062,18.707,19.320,19.933,20.309,20.650,21.032,21.382,21.668,21.921,22.106,22.286,22.435,22.464,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
INGS LANE,5.890,6.330,6.330,6.399,6.489,6.593,6.752,6.962,7.178,7.410,7.711,8.065,8.357,8.612,8.899,9.140,9.379,9.538,9.678,9.823,9.958,10.064,10.157,10.232,10.304,10.370,10.402,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
IVESON HOUSE,12.589,12.589,12.589,12.842,13.129,13.450,13.934,14.554,15.206,15.912,16.569,17.047,17.662,18.156,18.747,19.343,19.944,20.275,20.615,21.119,21.581,21.984,22.349,22.626,22.891,23.109,23.141,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
JARRATT STREET,16.484,16.695,16.695,16.883,17.095,17.347,17.685,18.046,18.427,18.855,19.267,19.586,19.963,20.305,20.706,21.106,21.509,21.806,22.104,22.452,22.779,23.077,23.360,23.602,23.833,24.045,24.181,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KEDDINGTON ROAD,7.985,7.985,7.985,8.254,8.546,8.856,9.296,9.815,10.338,10.887,11.632,12.601,13.422,14.115,14.742,15.165,15.598,15.856,16.095,16.369,16.628,16.830,17.014,17.160,17.315,17.458,17.543,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KEIGHLEY,13.203,14.103,14.103,14.130,14.223,14.346,14.538,14.805,15.091,15.417,15.717,15.909,16.147,16.365,16.656,16.955,17.262,17.463,17.666,17.921,18.155,18.362,18.553,18.704,18.835,18.943,18.959,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KENMORE ROAD,16.977,18.412,18.412,18.614,18.846,19.109,19.431,19.766,20.114,20.472,20.841,21.207,21.623,21.975,22.342,22.699,23.048,23.311,23.565,23.840,24.101,24.343,24.571,24.771,24.977,25.174,25.352,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KILLINGHALL ROAD,0.796,0.796,0.796,0.797,0.801,0.807,0.819,0.843,0.869,0.899,0.925,0.941,0.962,0.979,1.003,1.028,1.053,1.068,1.084,1.104,1.123,1.140,1.155,1.166,1.176,1.184,1.183,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KILNHURST,15.048,15.048,15.048,15.584,16.139,16.744,17.634,18.812,20.020,21.322,22.556,23.533,24.696,25.666,26.743,27.794,28.836,29.464,30.079,30.825,31.510,32.102,32.637,33.052,33.456,33.793,33.903,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KING GEORGE DOCK,8.964,8.964,8.964,9.030,9.145,9.309,9.530,9.803,10.103,10.420,10.743,10.973,11.197,11.422,11.650,11.856,12.036,12.179,12.301,12.405,12.484,12.541,12.584,12.611,12.629,12.641,12.639,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KIRK DRIVE,10.650,10.650,10.650,10.716,10.834,10.974,11.204,11.562,11.937,12.346,12.724,12.981,13.292,13.575,13.936,14.301,14.667,14.911,15.145,15.405,15.640,15.844,16.029,16.173,16.302,16.406,16.418,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KIRK SANDALL,9.666,11.616,11.616,11.978,12.436,12.978,13.689,14.582,15.524,16.515,17.490,18.239,19.043,19.818,20.638,21.415,22.145,22.713,23.208,23.597,23.930,24.200,24.433,24.613,24.779,24.916,24.991,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KIRKBURN,8.670,8.670,8.670,8.770,8.892,9.036,9.234,9.517,9.815,10.120,10.619,11.352,11.892,12.364,12.766,12.974,13.184,13.338,13.486,13.646,13.796,13.915,14.025,14.120,14.226,14.328,14.421,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
KIVETON PARK,8.875,9.365,9.365,9.595,9.842,10.109,10.528,11.151,11.788,12.451,13.378,14.596,15.558,16.379,17.183,17.873,18.546,18.977,19.300,19.589,19.859,20.052,20.216,20.343,20.477,20.602,20.667,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LEA ROAD,9.145,9.145,9.145,9.414,9.704,10.012,10.427,10.862,11.297,11.762,12.249,12.713,13.218,13.650,14.117,14.549,14.987,15.277,15.559,15.859,16.145,16.389,16.619,16.809,17.000,17.175,17.287,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LEASOWE ROAD,10.679,11.429,11.429,11.752,12.195,12.742,13.455,14.306,15.219,16.182,17.123,17.770,18.446,19.108,19.809,20.462,21.064,21.501,21.894,22.297,22.633,22.903,23.131,23.302,23.446,23.558,23.580,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LEDSTON,14.880,14.880,14.880,15.154,15.481,15.842,16.407,17.140,17.891,18.659,19.468,20.200,20.947,21.581,22.255,22.884,23.513,23.879,24.214,24.640,25.030,25.351,25.637,25.858,26.070,26.250,26.290,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LEEDS ROAD,6.551,6.551,6.551,6.637,6.775,6.959,7.224,7.591,7.977,8.378,8.997,9.878,10.531,11.097,11.620,12.021,12.421,12.688,12.889,13.065,13.229,13.350,13.463,13.543,13.616,13.684,13.722,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LEGRAMS MILL LANE,9.400,9.400,9.400,9.439,9.521,9.623,9.799,10.095,10.411,10.757,11.067,11.253,11.489,11.699,11.985,12.280,12.574,12.760,12.947,13.189,13.406,13.598,13.773,13.908,14.027,14.121,14.123,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LEYLANDS ROAD,13.140,14.140,14.140,14.108,14.113,14.142,14.171,14.116,14.070,14.042,14.035,14.058,14.094,14.119,14.151,14.192,14.238,14.267,14.301,14.390,14.478,14.562,14.645,14.715,14.781,14.845,14.889,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LIVERSEDGE,9.485,10.342,10.342,10.402,10.495,10.608,10.808,11.150,11.510,11.907,12.271,12.513,12.807,13.084,13.428,13.779,14.130,14.368,14.594,14.830,15.045,15.231,15.402,15.535,15.656,15.752,15.764,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LOUTH,13.495,13.707,13.707,14.020,14.368,14.747,15.252,15.823,16.408,17.033,17.747,18.530,19.289,19.951,20.600,21.145,21.696,22.077,22.437,22.818,23.182,23.496,23.793,24.045,24.298,24.536,24.707,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LOW MOOR,12.916,12.916,12.916,13.078,13.330,13.654,14.107,14.730,15.393,16.087,16.760,17.239,17.740,18.216,18.743,19.242,19.711,20.045,20.350,20.657,20.916,21.126,21.306,21.436,21.547,21.630,21.636,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LOWFIELDS,4.546,4.546,4.546,4.520,4.500,4.488,4.479,4.471,4.467,4.468,4.471,4.478,4.486,4.495,4.506,4.518,4.530,4.541,4.551,4.562,4.572,4.581,4.589,4.597,4.604,4.609,4.614,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
LOXLEY ROAD,2.000,2.000,2.000,2.033,2.140,2.319,2.512,2.697,2.910,3.151,3.406,3.672,3.920,4.157,4.399,4.634,4.868,5.072,5.262,5.419,5.564,5.698,5.836,5.938,6.016,6.086,6.147,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MANCHESTER ROAD,8.810,8.810,8.810,8.785,8.805,8.849,8.904,8.936,8.977,9.033,9.092,9.146,9.218,9.281,9.370,9.464,9.560,9.631,9.703,9.784,9.861,9.930,10.000,10.052,10.100,10.142,10.166,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MANSFIELD ROAD 1,11.180,11.180,11.180,11.350,11.553,11.798,12.155,12.636,13.122,13.593,14.053,14.489,15.033,15.406,15.807,16.191,16.564,16.733,16.900,17.155,17.382,17.574,17.734,17.831,17.936,18.016,18.031,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MANSFIELD ROAD 2,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MARKHAM GATES,12.808,12.808,12.808,13.214,13.631,14.084,14.766,15.681,16.622,17.602,18.552,19.338,20.256,21.023,21.901,22.766,23.628,24.164,24.672,25.240,25.762,26.209,26.612,26.924,27.230,27.488,27.569,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MARMION ROAD,13.708,13.708,13.708,13.977,14.277,14.623,15.150,15.930,16.762,17.654,18.460,19.005,19.724,20.303,21.066,21.842,22.616,23.068,23.531,24.164,24.743,25.254,25.715,26.066,26.394,26.660,26.687,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MARSDEN ROAD,15.848,15.848,15.848,15.863,15.911,15.989,16.136,16.367,16.621,16.905,17.159,17.315,17.539,17.724,17.966,18.217,18.467,18.605,18.747,18.957,19.146,19.311,19.460,19.570,19.670,19.748,19.745,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MARTONGATE,11.523,11.885,11.885,12.188,12.528,12.906,13.474,14.258,15.072,15.947,16.880,17.813,18.794,19.626,20.529,21.395,22.255,22.808,23.287,23.738,24.156,24.497,24.800,25.022,25.271,25.483,25.571,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MELTHAM,8.139,8.339,8.339,8.529,8.750,9.002,9.357,9.798,10.238,10.660,11.140,11.703,12.278,12.699,13.100,13.459,13.810,13.986,14.131,14.317,14.485,14.617,14.727,14.792,14.872,14.938,14.975,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MEXBOROUGH 1_2,18.667,18.967,18.967,19.423,19.921,20.472,21.298,22.407,23.545,24.733,25.892,26.835,27.887,28.786,29.814,30.809,31.804,32.426,33.030,33.752,34.416,34.991,35.519,35.942,36.346,36.694,36.825,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MIDDLETON TOWN STREET,17.750,17.900,17.900,18.127,18.411,18.732,19.214,19.777,20.366,21.013,21.628,22.075,22.644,23.137,23.708,24.281,24.859,25.196,25.524,25.961,26.362,26.705,27.016,27.253,27.481,27.670,27.713,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MILLHOUSES,6.538,6.538,6.538,6.637,6.750,6.879,7.091,7.408,7.742,8.096,8.420,8.644,8.927,9.159,9.456,9.758,10.060,10.238,10.419,10.662,10.885,11.078,11.253,11.387,11.511,11.611,11.621,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MILLROYD STREET,11.303,11.649,11.649,11.869,12.145,12.468,12.953,13.639,14.363,15.152,15.888,16.439,17.120,17.693,18.346,18.995,19.636,20.025,20.400,20.856,21.269,21.625,21.943,22.180,22.403,22.582,22.614,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MILTON PLACE,14.333,14.333,14.333,14.754,15.230,15.753,16.477,17.370,18.296,19.284,20.225,20.971,21.878,22.655,23.530,24.392,25.243,25.786,26.305,26.892,27.434,27.905,28.336,28.677,29.009,29.296,29.420,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MIRFIELD,15.166,15.166,15.166,15.446,15.776,16.148,16.731,17.582,18.464,19.399,20.269,20.929,21.745,22.427,23.220,24.012,24.798,25.278,25.739,26.276,26.764,27.183,27.559,27.840,28.110,28.327,28.362,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MONCKTON,9.136,9.432,9.432,9.785,10.158,10.547,11.140,11.918,12.696,13.505,14.546,15.814,16.881,17.788,18.692,19.444,20.187,20.641,21.002,21.360,21.696,21.957,22.187,22.367,22.552,22.720,22.791,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MOOR ROAD,17.290,17.290,17.290,17.530,17.794,18.103,18.559,19.098,19.693,20.386,21.009,21.425,22.048,22.537,23.154,23.790,24.429,24.770,25.121,25.660,26.154,26.589,26.978,27.265,27.543,27.768,27.790,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MOORSIDE ROAD,13.366,13.366,13.366,13.678,14.091,14.533,15.181,15.953,16.742,17.555,18.308,18.859,19.569,20.157,20.874,21.590,22.319,22.748,23.175,23.715,24.212,24.640,25.028,25.325,25.612,25.850,25.902,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
MORLEY,11.864,12.029,12.029,12.310,12.652,13.045,13.595,14.209,14.853,15.544,16.196,16.690,17.327,17.886,18.498,19.098,19.692,20.075,20.421,20.785,21.115,21.388,21.630,21.806,21.977,22.120,22.164,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
