Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
MELTHAM,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MEXBOROUGH 1_2,1,4,9,15,24,35,48,63,79,96,114,126,139,151,162,172,181,189,195,200,203,206,208,209,210,210,210,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MIDDLETON TOWN STREET,2,5,10,17,26,38,52,69,86,105,124,138,151,164,177,188,198,206,213,218,222,225,226,228,229,229,229,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MILLHOUSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MILLROYD STREET,1,4,7,13,20,30,41,54,68,82,97,108,118,129,138,147,155,161,166,170,174,176,177,178,179,179,179,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MILTON PLACE,2,5,11,19,29,43,59,78,98,119,140,155,171,186,200,212,223,233,240,246,251,254,256,257,258,259,259,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MIRFIELD,0,1,2,4,7,10,14,18,22,27,32,36,39,43,46,49,51,53,55,56,57,58,59,59,59,59,59,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MONCKTON,0,1,1,3,4,6,8,11,13,16,19,21,23,26,27,29,31,32,33,34,34,35,35,35,36,36,36,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MOOR ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MOORSIDE ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MORLEY,3,8,16,27,43,63,87,114,143,174,205,227,250,272,292,310,327,340,351,360,367,371,374,376,378,379,379,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MOUNT STREET,2,7,14,25,39,56,78,102,129,156,184,204,225,244,263,279,294,306,316,324,330,334,337,339,340,341,341,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MYTHOLMROYD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NAB LANE,2,6,11,19,30,44,61,80,101,123,144,160,176,192,206,219,230,240,248,254,259,262,264,265,266,267,267,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NABWOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NATIONAL AVENUE,0,0,0,1,1,2,3,4,4,5,6,7,8,9,9,10,10,11,11,11,11,12,12,12,12,12,12,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NEW DROPPINGWELL ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NEW ORCHARD LANE,5,15,31,53,83,121,167,220,276,336,396,440,483,525,565,600,632,658,680,697,709,718,724,728,731,732,732,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NEWHALL ROAD,1,2,3,6,9,13,18,24,30,36,43,48,52,57,61,65,69,71,74,76,77,78,79,79,79,80,80,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NEWPORT 1,1,3,7,12,19,27,37,49,62,75,89,98,108,118,126,134,141,147,152,156,159,161,162,163,163,164,164,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NEWPORT 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NINELANDS LANE,2,5,9,16,25,37,50,66,83,101,119,133,146,158,170,181,190,198,205,210,214,216,218,219,220,221,221,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NORFOLK PARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NORMANBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NORMANTON,10,28,58,100,157,229,316,414,521,634,747,829,912,991,1066,1133,1192,1241,1282,1314,1338,1355,1366,1373,1378,1381,1381,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NORTH AVENUE,0,0,1,1,2,3,4,6,7,9,10,11,13,14,15,16,16,17,18,18,18,19,19,19,19,19,19,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NORTH THORESBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
NORWOOD,0,0,1,1,1,2,3,4,5,6,7,8,9,9,10,11,11,12,12,12,13,13,13,13,13,13,13,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
OAKES ROAD,0,1,2,3,4,6,9,11,14,17,21,23,25,27,29,31,33,34,35,36,37,37,38,38,38,38,38,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
OAKWOOD LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ODSAL,1,2,5,8,13,18,25,33,42,51,60,67,74,80,86,91,96,100,104,106,108,109,110,111,111,112,112,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
OLYMPIA MILLS,2,6,12,20,32,46,63,83,105,127,150,167,183,199,214,228,240,250,258,264,269,272,275,276,277,278,278,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ORGREAVE,0,0,1,1,2,2,3,4,5,7,8,9,9,10,11,12,12,13,13,14,14,14,14,14,14,14,14,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
OUTWOOD,2,7,14,24,38,55,76,100,125,152,180,200,219,238,256,272,287,299,308,316,322,326,329,330,332,332,332,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PARK HILL,2,6,11,19,30,44,61,80,101,123,145,161,177,192,207,220,231,241,249,255,260,263,265,267,268,268,268,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PARK ROAD,2,7,14,25,39,57,79,104,130,158,187,207,228,248,266,283,298,310,321,329,334,339,341,343,345,345,345,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PARK STREET,2,6,11,19,31,45,62,81,102,124,146,162,178,193,208,221,232,242,250,256,261,264,266,268,269,269,269,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PASTURE ROAD SOUTH,1,2,3,6,9,14,19,25,31,38,45,50,55,60,64,68,72,75,77,79,80,81,82,83,83,83,83,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PATRINGTON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PENISTONE,0,1,2,4,7,10,14,18,22,27,32,36,39,43,46,49,51,53,55,56,57,58,59,59,59,59,59,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PENISTONE ROAD,0,1,3,5,7,10,14,19,24,29,34,38,42,45,49,52,54,57,58,60,61,62,62,63,63,63,63,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PLANGEO,0,1,2,3,5,7,10,13,17,20,24,26,29,32,34,36,38,39,41,42,43,43,43,44,44,44,44,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
POLLINGTON,1,3,6,10,15,22,31,41,51,62,73,81,89,97,104,111,117,122,126,129,131,133,134,135,135,135,135,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PONTEFRACT LANE 1/2,7,20,41,71,112,163,225,296,372,452,533,592,651,708,761,809,851,886,915,938,955,967,975,981,984,986,986,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
POOL,1,2,3,6,9,14,19,25,31,38,45,50,55,60,64,68,72,75,77,79,80,81,82,83,83,83,83,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PRINCE OF WALES,0,1,3,5,8,12,16,21,27,33,38,43,47,51,55,58,61,64,66,68,69,70,70,71,71,71,71,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
PROSPECT ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
QUEENS ROAD,11,34,68,118,184,269,371,488,614,746,879,976,1073,1167,1254,1333,1402,1461,1509,1547,1575,1594,1608,1617,1622,1626,1626,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
QUEENSBURY,1,4,7,13,20,30,41,54,68,82,97,108,118,129,138,147,155,161,166,170,174,176,177,178,179,179,179,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RAWCLIFFE,0,0,1,1,2,2,3,4,5,7,8,9,9,10,11,12,12,13,13,14,14,14,14,14,14,14,14,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RAWDON,0,1,1,3,4,6,8,11,13,16,19,21,23,26,27,29,31,32,33,34,34,35,35,35,36,36,36,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RAWMARSH ROAD 1_2,1,3,5,9,14,20,28,37,46,56,66,73,81,88,94,100,105,110,113,116,118,120,121,122,122,122,122,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RAWMARSH ROAD 3_4,1,3,7,12,18,27,37,48,60,74,87,96,106,115,124,131,138,144,149,152,155,157,158,159,160,160,160,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RAWSON ROAD,1,2,3,6,9,13,18,24,30,37,44,48,53,58,62,66,70,73,75,77,78,79,80,80,81,81,81,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RAWSON SPRING ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
REVILL LANE,0,1,3,4,7,10,14,19,23,28,33,37,41,44,48,51,53,55,57,59,60,61,61,61,62,62,62,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ROCKWARE,1,2,5,8,12,18,25,33,41,50,59,66,72,78,84,90,94,98,101,104,106,107,108,109,109,109,109,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
RODLEY LANE,0,0,1,1,1,2,3,4,5,6,7,8,9,9,10,11,11,12,12,12,13,13,13,13,13,13,13,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ROMAN AVENUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ROYDS LANE,3,9,19,32,51,74,102,134,169,205,242,269,295,321,345,367,386,402,415,426,433,439,442,445,446,447,447,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SAINT ANDREWS ROAD 33/11KV,2,7,15,26,40,59,81,106,134,163,192,213,234,255,274,291,306,319,329,338,344,348,351,353,354,355,355,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SAINT STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SALTERFORTH,0,1,1,2,3,4,6,8,10,12,14,16,17,19,20,21,23,23,24,25,25,26,26,26,26,26,26,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SALTERHEBBLE,3,7,15,26,41,59,82,108,135,164,194,215,237,257,276,294,309,322,333,341,347,351,354,356,358,358,358,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SALTSHOUSE ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SANDHILL LANE,0,0,1,1,2,2,3,4,5,7,8,9,9,10,11,12,12,13,13,14,14,14,14,14,14,14,14,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SAXON ROAD,0,0,1,1,2,2,3,4,5,7,8,9,9,10,11,12,12,13,13,14,14,14,14,14,14,14,14,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SCARTHO,0,1,2,4,6,9,12,16,21,25,30,33,36,39,42,45,47,49,51,52,53,54,54,54,54,55,55,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SCHOLES,0,1,3,5,7,11,15,19,24,29,35,38,42,46,49,53,55,58,59,61,62,63,63,64,64,64,64,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SCISSETT,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SCULCOATES A,1,2,5,8,13,19,27,35,44,54,63,71,78,84,91,96,101,106,109,112,114,115,116,117,117,117,117,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SEACROFT,1,2,5,8,12,18,25,33,41,50,59,66,72,78,84,90,94,98,101,104,106,107,108,109,109,109,109,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SEATON,1,3,7,12,19,27,37,49,62,75,89,98,108,118,126,134,141,147,152,156,159,161,162,163,163,164,164,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SELBY,1,3,7,12,19,27,37,49,62,75,89,98,108,118,126,134,141,147,152,156,159,161,162,163,163,164,164,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SELBY ROAD,0,1,3,5,8,11,16,21,26,32,37,41,45,49,53,56,59,62,64,65,67,67,68,68,69,69,69,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SHARLSTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SHEPCOTE TINSLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SHERBURN,5,15,31,54,85,124,171,224,282,343,404,449,493,537,577,613,645,672,694,711,724,733,739,743,746,748,748,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SHIPLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SHIRLAND LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SILVER STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SILVERWOOD,1,2,4,7,11,17,23,30,38,46,55,61,67,72,78,83,87,91,94,96,98,99,100,100,101,101,101,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SKILLINGS LANE,0,1,3,5,8,11,15,20,25,30,36,40,44,48,51,54,57,60,62,63,64,65,66,66,66,66,66,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SKIPTON,0,1,1,2,3,5,6,8,10,13,15,16,18,20,21,22,24,25,25,26,26,27,27,27,27,27,27,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SLAITHWAITE,1,2,3,6,9,13,18,23,30,36,42,47,52,56,60,64,68,70,73,75,76,77,77,78,78,78,78,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SLEDMERE GARTH,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SMITH STREET,1,2,4,7,11,16,22,29,36,44,52,58,63,69,74,79,83,86,89,91,93,94,95,96,96,96,96,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SMITHY GREEN,3,8,17,29,46,67,93,122,154,187,220,244,269,292,314,334,351,366,378,387,394,399,402,405,406,407,407,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SNAITHING PARK ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SNELSINS LANE,1,2,3,5,9,13,17,23,29,35,41,46,50,55,59,62,66,68,71,72,74,74,75,76,76,76,76,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOUTH ELMSALL,4,11,23,40,63,92,127,167,210,255,301,334,367,399,429,456,480,500,517,529,539,546,550,553,555,557,557,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOUTH FERRIBY,0,1,3,5,8,12,16,21,27,33,38,43,47,51,55,58,61,64,66,68,69,70,70,71,71,71,71,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOUTH KIRKBY,3,9,18,31,49,72,99,130,164,199,234,260,286,311,334,355,374,389,402,412,420,425,428,431,432,433,433,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOUTH RESTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOUTH STREET,0,1,2,4,7,10,14,18,22,27,32,36,39,43,46,49,51,53,55,56,57,58,59,59,59,59,59,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOUTHGATE,1,2,5,9,14,20,28,36,46,56,65,73,80,87,93,99,104,109,112,115,117,119,120,120,121,121,121,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOUTHWOOD ROAD,1,3,6,10,15,22,30,40,50,60,71,79,87,95,102,108,114,118,122,125,128,129,130,131,131,132,132,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SOWERBY BRIDGE 33/11KV,1,3,5,9,14,21,29,38,47,58,68,76,83,90,97,103,109,113,117,120,122,123,124,125,126,126,126,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SPARK MILL LANE,1,3,5,9,14,21,28,37,47,57,67,75,82,89,96,102,107,112,116,119,121,122,123,124,124,125,125,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SPENBOROUGH,1,3,7,12,19,28,38,50,63,76,90,100,110,119,128,136,143,149,154,158,161,163,164,165,166,166,166,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SPRING MILL STREET,1,3,6,10,15,22,30,40,50,61,72,80,88,95,103,109,115,119,123,126,129,130,131,132,133,133,133,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STAINFORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STAIRFOOT,1,3,5,9,14,20,28,37,47,57,67,74,81,89,95,101,106,111,115,117,120,121,122,123,123,123,123,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STANLEY STREET,0,1,2,3,5,7,10,13,17,20,24,26,29,32,34,36,38,39,41,42,43,43,43,44,44,44,44,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STANNINGTON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STATION ROAD,4,13,26,44,69,101,140,184,231,281,331,368,404,439,472,502,528,550,568,583,593,600,606,609,611,612,612,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STEVENSON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STOKE STREET,1,4,8,15,23,33,46,60,76,92,108,120,132,144,155,164,173,180,186,191,194,197,198,199,200,201,201,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STOURTON 132/11KV,0,1,1,2,4,5,7,9,12,14,17,19,20,22,24,25,27,28,29,29,30,30,31,31,31,31,31,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STOURTON 33/11KV,0,1,2,3,5,7,9,12,16,19,22,25,27,30,32,34,36,37,39,40,40,41,41,41,41,42,42,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
STOW,0,1,2,4,7,10,14,18,22,27,32,36,39,43,46,49,51,53,55,56,57,58,59,59,59,59,59,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SWAN BANK LANE,0,1,2,3,5,7,10,13,17,20,24,26,29,32,34,36,38,39,41,42,43,43,43,44,44,44,44,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SWEET STREET,1,3,5,9,15,22,30,39,49,60,71,78,86,94,101,107,113,117,121,124,126,128,129,130,130,131,131,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
SWINNOW MOOR,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TADCASTER,1,4,8,14,22,32,45,59,74,90,106,118,129,141,151,161,169,176,182,186,190,192,194,195,195,196,196,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TANKERSLEY PARK,0,1,2,4,7,10,13,17,22,27,31,35,38,42,45,48,50,52,54,55,56,57,57,58,58,58,58,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TEMPLEBOROUGH 33/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
THORNBURY,1,2,4,7,11,16,22,29,37,45,53,58,64,70,75,80,84,87,90,93,94,95,96,97,97,97,97,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
THORNE,2,7,14,24,38,56,77,101,128,155,183,203,223,243,261,277,292,304,314,322,328,332,334,336,337,338,338,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
THORNTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
THORPE ROAD,6,17,35,61,96,140,193,254,319,388,457,508,558,607,653,694,730,760,785,805,819,830,837,841,844,846,846,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TICKHILL ROAD,1,4,8,14,22,33,45,59,74,90,106,118,130,141,152,162,170,177,183,187,191,193,195,196,197,197,197,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TINGLEY,1,3,6,10,15,22,30,40,50,61,72,80,88,95,103,109,115,119,123,126,129,130,131,132,133,133,133,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TINSLEY PARK ROAD,2,6,12,20,32,46,64,84,105,128,151,167,184,200,215,229,241,251,259,265,270,273,276,277,278,279,279,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TINSLEY WIRE INDUSTRIES,3,9,19,33,52,75,104,137,172,209,246,274,301,327,352,374,393,410,423,434,441,447,451,453,455,456,456,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TIVERTON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TODMORDEN,0,0,1,1,2,3,4,5,7,8,10,11,12,13,14,15,15,16,17,17,17,17,18,18,18,18,18,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TOLLER LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
TONG STREET,1,2,5,8,13,19,26,34,43,52,61,68,74,81,87,92,97,101,105,107,109,111,111,112,112,113,113,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
UPPER BASINGHALL STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
